step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
143,2,1,NS_GREEN,12,4.0,1
144,1,2,NS_GREEN,13,5.0,0
145,0,2,NS_GREEN,11,5.0,2
146,0,2,NS_GREEN,11,7.0,0
147,0,2,NS_GREEN,11,9.0,1
148,0,2,NS_GREEN,13,12.0,0
149,0,2,NS_GREEN,15,15.0,0
150,1,2,EW_GREEN,14,20.0,1
151,3,0,EW_GREEN,15,10.0,0
152,5,0,EW_GREEN,14,14.0,1
153,6,1,EW_GREEN,14,21.0,0
154,6,1,EW_GREEN,13,21.0,1
155,5,1,EW_GREEN,13,22.0,0
156,5,0,EW_GREEN,12,19.0,1
157,6,0,EW_GREEN,12,25.0,0
158,7,0,EW_GREEN,12,32.0,0
159,8,0,EW_GREEN,12,40.0,0
160,8,0,EW_GREEN,12,48.0,0
161,8,0,EW_GREEN,11,56.0,1
162,8,0,EW_GREEN,11,64.0,0
163,8,0,EW_GREEN,9,72.0,2
164,8,0,EW_GREEN,9,80.0,0
165,8,0,EW_GREEN,9,88.0,0
166,8,0,EW_GREEN,9,96.0,0
167,8,0,EW_GREEN,12,104.0,1
168,8,0,EW_GREEN,12,112.0,0
169,8,0,EW_GREEN,14,120.0,0
170,8,0,EW_GREEN,14,128.0,0
171,8,0,EW_GREEN,14,137.0,0
172,8,0,EW_GREEN,14,144.0,0
173,8,0,EW_GREEN,14,152.0,0
174,8,0,EW_GREEN,12,160.0,2
175,8,0,EW_GREEN,10,168.0,2
176,8,0,EW_GREEN,10,176.0,0
177,8,0,EW_GREEN,10,184.0,0
178,8,0,EW_GREEN,10,192.0,0
179,8,0,EW_GREEN,10,200.0,0
180,8,0,NS_GREEN,10,208.0,0
181,4,0,NS_GREEN,8,105.0,2
182,0,0,NS_GREEN,8,0.0,0
183,0,0,NS_GREEN,8,0.0,0
184,0,0,NS_GREEN,10,0.0,0
185,0,0,NS_GREEN,10,1.0,0
186,0,0,NS_GREEN,11,2.0,0
187,0,0,NS_GREEN,11,4.0,0
188,1,0,NS_GREEN,12,7.0,0
189,3,0,NS_GREEN,12,12.0,0
190,4,0,NS_GREEN,12,18.0,1
191,4,0,NS_GREEN,12,19.0,1
192,3,0,NS_GREEN,11,19.0,1
193,2,0,NS_GREEN,12,18.0,0
194,2,0,NS_GREEN,10,21.0,2
195,2,0,NS_GREEN,11,24.0,1
196,2,0,NS_GREEN,12,27.0,0
197,2,0,NS_GREEN,11,30.0,1
198,2,0,NS_GREEN,12,33.0,0
199,2,1,NS_GREEN,12,37.0,0
200,2,2,NS_GREEN,12,42.0,0
201,2,2,NS_GREEN,13,48.0,1
202,2,2,NS_GREEN,12,54.0,1
203,2,2,NS_GREEN,13,60.0,0
204,2,2,NS_GREEN,12,66.0,2
205,2,2,NS_GREEN,12,72.0,1
206,2,2,NS_GREEN,12,78.0,1
207,2,2,NS_GREEN,12,84.0,1
208,2,2,NS_GREEN,12,90.0,1
209,2,2,NS_GREEN,11,96.0,1
210,2,2,EW_GREEN,12,76.0,1
211,1,0,EW_GREEN,11,33.0,1
212,0,0,EW_GREEN,10,12.0,1
213,1,1,EW_GREEN,12,2.0,1
214,2,1,EW_GREEN,11,5.0,1
215,4,0,EW_GREEN,12,7.0,0
216,4,0,EW_GREEN,12,11.0,0
217,7,0,EW_GREEN,12,18.0,0
218,7,0,EW_GREEN,12,25.0,0
219,8,0,EW_GREEN,11,33.0,1
220,8,0,EW_GREEN,11,41.0,0
221,8,0,EW_GREEN,10,49.0,1
222,8,0,EW_GREEN,9,57.0,1
223,8,0,EW_GREEN,11,65.0,0
224,8,0,EW_GREEN,11,73.0,0
225,8,0,EW_GREEN,10,81.0,1
226,8,0,EW_GREEN,10,89.0,0
227,8,0,EW_GREEN,10,97.0,0
228,8,0,EW_GREEN,10,105.0,0
229,8,0,EW_GREEN,10,113.0,0
230,8,0,EW_GREEN,8,121.0,2
231,8,0,EW_GREEN,8,129.0,0
232,8,0,EW_GREEN,8,137.0,0
233,8,0,EW_GREEN,8,145.0,0
234,8,0,EW_GREEN,8,153.0,0
235,8,0,EW_GREEN,8,161.0,0
236,8,0,EW_GREEN,8,169.0,0
237,8,0,EW_GREEN,8,177.0,0
238,8,0,EW_GREEN,8,185.0,0
239,8,0,EW_GREEN,8,193.0,0
240,8,0,NS_GREEN,8,201.0,0
241,4,0,NS_GREEN,8,100.0,0
242,0,0,NS_GREEN,8,0.0,0
243,0,0,NS_GREEN,8,0.0,0
244,0,0,NS_GREEN,10,0.0,0
245,0,0,NS_GREEN,10,2.0,0
246,0,0,NS_GREEN,11,4.0,0
247,2,0,NS_GREEN,12,8.0,0
248,3,0,NS_GREEN,13,13.0,0
249,4,0,NS_GREEN,14,19.0,0
250,4,0,NS_GREEN,16,25.0,2
251,4,0,NS_GREEN,16,31.0,1
252,5,0,NS_GREEN,18,37.0,1
253,2,0,NS_GREEN,17,30.0,2
254,2,2,NS_GREEN,17,36.0,0
255,2,4,NS_GREEN,16,44.0,1
256,2,5,NS_GREEN,17,41.0,1
257,2,6,NS_GREEN,16,50.0,1
258,2,6,NS_GREEN,16,59.0,0
259,2,6,NS_GREEN,16,68.0,1
260,2,6,NS_GREEN,16,77.0,0
261,2,6,NS_GREEN,17,86.0,0
262,2,6,NS_GREEN,18,96.0,1
263,2,6,NS_GREEN,18,106.0,0
264,3,6,NS_GREEN,18,117.0,1
265,4,6,NS_GREEN,18,129.0,1
266,4,6,NS_GREEN,18,141.0,1
267,4,6,NS_GREEN,19,153.0,0
268,5,6,NS_GREEN,18,165.0,2
269,2,6,NS_GREEN,18,166.0,0
270,2,6,EW_GREEN,17,167.0,2
271,3,2,EW_GREEN,17,80.0,0
272,2,0,EW_GREEN,16,26.0,2
273,2,0,EW_GREEN,15,4.0,1
274,3,0,EW_GREEN,16,7.0,0
275,5,0,EW_GREEN,16,13.0,0
276,5,0,EW_GREEN,16,19.0,0
277,8,0,EW_GREEN,16,29.0,0
278,7,0,EW_GREEN,17,37.0,0
279,8,0,EW_GREEN,17,47.0,1
280,8,0,EW_GREEN,16,57.0,1
281,8,0,EW_GREEN,16,67.0,0
282,8,0,EW_GREEN,14,77.0,2
283,8,0,EW_GREEN,13,80.0,1
284,8,0,EW_GREEN,12,89.0,1
285,8,0,EW_GREEN,11,87.0,1
286,8,0,EW_GREEN,11,95.0,0
287,8,0,EW_GREEN,10,103.0,1
288,8,0,EW_GREEN,10,111.0,0
289,8,0,EW_GREEN,10,119.0,0
290,8,0,EW_GREEN,10,127.0,0
291,8,0,EW_GREEN,10,135.0,0
292,8,0,EW_GREEN,9,143.0,1
293,8,0,EW_GREEN,8,151.0,1
294,8,0,EW_GREEN,8,159.0,0
295,8,0,EW_GREEN,8,167.0,0
296,8,0,EW_GREEN,8,175.0,0
297,8,0,EW_GREEN,8,183.0,0
298,8,0,EW_GREEN,8,191.0,0
299,8,0,EW_GREEN,8,199.0,0
300,8,0,NS_GREEN,8,207.0,0
301,4,0,NS_GREEN,8,104.0,0
302,0,0,NS_GREEN,8,0.0,0
303,0,0,NS_GREEN,8,0.0,0
304,0,0,NS_GREEN,10,0.0,0
305,0,0,NS_GREEN,10,0.0,0
306,0,0,NS_GREEN,13,2.0,0
307,1,0,NS_GREEN,13,5.0,0
308,2,0,NS_GREEN,14,9.0,0
309,4,0,NS_GREEN,14,15.0,0
310,4,1,NS_GREEN,14,22.0,1
311,4,2,NS_GREEN,14,30.0,1
312,4,2,NS_GREEN,13,38.0,1
313,5,2,NS_GREEN,14,38.0,1
314,2,2,NS_GREEN,14,32.0,0
315,2,2,NS_GREEN,12,37.0,2
316,2,2,NS_GREEN,12,42.0,0
317,2,2,NS_GREEN,12,47.0,2
318,2,2,NS_GREEN,12,52.0,0
319,2,2,NS_GREEN,13,57.0,0
320,2,2,NS_GREEN,14,63.0,0
321,2,2,NS_GREEN,14,69.0,0
322,3,2,NS_GREEN,14,76.0,1
323,3,2,NS_GREEN,14,83.0,0
324,4,2,NS_GREEN,14,91.0,1
325,4,2,NS_GREEN,13,99.0,2
326,5,2,NS_GREEN,14,107.0,0
327,3,2,NS_GREEN,14,103.0,1
328,2,2,NS_GREEN,13,102.0,1
329,2,2,NS_GREEN,12,107.0,1
330,2,2,EW_GREEN,12,112.0,1
331,2,0,EW_GREEN,11,48.0,1
332,2,0,EW_GREEN,12,25.0,0
333,2,0,EW_GREEN,13,3.0,0
334,4,0,EW_GREEN,15,7.0,0
335,5,0,EW_GREEN,16,12.0,0
336,7,0,EW_GREEN,15,19.0,1
337,7,0,EW_GREEN,17,26.0,0
338,8,0,EW_GREEN,16,34.0,1
339,8,0,EW_GREEN,16,43.0,0
340,8,0,EW_GREEN,16,53.0,1
341,8,0,EW_GREEN,16,63.0,0
342,8,0,EW_GREEN,15,70.0,1
343,8,0,EW_GREEN,15,74.0,0
344,8,0,EW_GREEN,13,82.0,2
345,8,0,EW_GREEN,12,90.0,1
346,8,0,EW_GREEN,10,98.0,2
347,8,0,EW_GREEN,10,106.0,0
348,8,0,EW_GREEN,10,114.0,0
