step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
143,2,10,NS_GREEN,21,182.0,0
144,2,9,NS_GREEN,22,194.0,0
145,2,9,NS_GREEN,22,207.0,1
146,3,10,NS_GREEN,21,222.0,1
147,3,10,NS_GREEN,21,237.0,1
148,4,10,NS_GREEN,21,252.0,1
149,2,10,NS_GREEN,22,244.0,0
150,2,10,EW_GREEN,22,258.0,0
151,3,6,EW_GREEN,21,156.0,2
152,3,2,EW_GREEN,21,33.0,0
153,3,0,EW_GREEN,21,6.0,2
154,5,0,EW_GREEN,22,11.0,0
155,6,0,EW_GREEN,22,17.0,0
156,6,0,EW_GREEN,22,25.0,0
157,7,2,EW_GREEN,22,36.0,0
158,8,2,EW_GREEN,22,48.0,0
159,8,4,EW_GREEN,22,62.0,0
160,8,4,EW_GREEN,22,76.0,1
161,8,4,EW_GREEN,21,90.0,1
162,8,4,EW_GREEN,22,104.0,0
163,8,4,EW_GREEN,22,118.0,1
164,8,4,EW_GREEN,22,132.0,0
165,8,4,EW_GREEN,21,146.0,2
166,8,4,EW_GREEN,21,160.0,0
167,8,4,EW_GREEN,20,174.0,2
168,8,4,EW_GREEN,18,188.0,2
169,8,5,EW_GREEN,20,202.0,0
170,8,3,EW_GREEN,20,204.0,0
171,8,4,EW_GREEN,19,201.0,2
172,8,1,EW_GREEN,19,183.0,0
173,8,1,EW_GREEN,18,193.0,1
174,8,1,EW_GREEN,18,203.0,1
175,8,1,EW_GREEN,18,213.0,0
176,8,2,EW_GREEN,18,224.0,0
177,8,2,EW_GREEN,17,235.0,1
178,8,2,EW_GREEN,18,247.0,0
179,8,4,EW_GREEN,19,236.0,1
180,8,2,NS_GREEN,19,224.0,0
181,4,1,NS_GREEN,19,113.0,1
182,1,1,NS_GREEN,20,10.0,0
183,2,2,NS_GREEN,19,9.0,1
184,2,3,NS_GREEN,20,9.0,0
185,1,4,NS_GREEN,21,12.0,0
186,0,6,NS_GREEN,21,17.0,1
187,2,7,NS_GREEN,21,28.0,0
188,3,8,NS_GREEN,20,41.0,1
189,4,8,NS_GREEN,19,55.0,1
190,4,8,NS_GREEN,20,69.0,0
191,4,9,NS_GREEN,20,83.0,1
192,4,8,NS_GREEN,21,97.0,0
193,5,8,NS_GREEN,21,103.0,1
194,2,9,NS_GREEN,21,103.0,0
195,1,9,NS_GREEN,20,96.0,2
196,0,9,NS_GREEN,19,96.0,1
197,0,9,NS_GREEN,19,105.0,1
198,0,9,NS_GREEN,19,114.0,0
199,0,9,NS_GREEN,18,124.0,1
200,0,9,NS_GREEN,20,134.0,0
201,1,9,NS_GREEN,21,145.0,0
202,1,9,NS_GREEN,21,157.0,1
203,1,10,NS_GREEN,22,169.0,0
204,4,9,NS_GREEN,21,183.0,2
205,2,9,NS_GREEN,22,191.0,0
206,2,10,NS_GREEN,22,205.0,0
207,2,10,NS_GREEN,21,219.0,2
208,2,10,NS_GREEN,20,233.0,1
209,2,10,NS_GREEN,19,247.0,1
210,4,10,EW_GREEN,21,250.0,0
211,2,6,EW_GREEN,20,151.0,1
212,2,2,EW_GREEN,21,43.0,0
213,1,0,EW_GREEN,23,9.0,1
214,2,0,EW_GREEN,23,2.0,0
215,3,0,EW_GREEN,23,5.0,1
216,6,0,EW_GREEN,22,13.0,1
217,7,0,EW_GREEN,22,22.0,0
218,7,2,EW_GREEN,22,33.0,0
219,7,3,EW_GREEN,21,45.0,1
220,8,4,EW_GREEN,22,59.0,0
221,8,4,EW_GREEN,22,73.0,1
222,8,4,EW_GREEN,22,87.0,0
223,8,4,EW_GREEN,22,101.0,1
224,8,4,EW_GREEN,22,115.0,1
225,8,4,EW_GREEN,20,129.0,2
226,8,4,EW_GREEN,19,143.0,1
227,8,4,EW_GREEN,20,157.0,0
