step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
116,1,0,4,1,8.0,0.0,9.9,1.2,EW,VERY_LIGHT,11,8,8.0,1
117,1,0,4,0,9.0,0,10.1,0.0,EW,EMPTY,12,8,9.0,0
118,1,0,4,0,10.0,0,10.3,0.0,EW,EMPTY,13,8,10.0,0
119,5,0,5,0,14.0,0,26.3,0.0,EW,EMPTY,14,7,14.0,2
120,4,0,5,0,18.0,0,23.6,0.0,NS,MEDIUM,0,7,18.0,0
121,0,0,5,0,0.0,0,6.0,0.0,NS,VERY_LIGHT,1,5,0.0,2
122,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,2,5,0.0,0
123,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,3,5,0.0,0
124,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,4,5,0.0,0
125,0,0,3,2,0.0,0.0,3.6,2.4,NS,VERY_LIGHT,5,9,1.0,0
126,0,0,2,2,0.0,0.0,2.4,2.4,NS,VERY_LIGHT,6,9,2.0,0
127,0,0,0,3,0,0.0,0.0,3.6,NS,EMPTY,7,10,3.0,0
128,0,0,1,3,0.0,0.0,1.2,3.6,NS,VERY_LIGHT,8,11,4.0,0
129,0,0,2,3,0.0,0.0,2.4,3.6,NS,VERY_LIGHT,9,12,5.0,0
130,0,1,1,4,0.0,1.0,1.2,8.5,NS,VERY_LIGHT,10,11,7.0,2
131,0,3,0,4,0,4.0,0.0,16.1,NS,EMPTY,11,9,4.0,2
132,0,3,0,4,0,7.0,0.0,16.7,NS,EMPTY,12,8,7.0,1
133,0,3,0,4,0,10.0,0.0,17.3,NS,EMPTY,13,7,10.0,1
134,0,3,0,4,0,13.0,0.0,17.9,NS,EMPTY,14,7,13.0,0
135,0,4,0,4,0,17.0,0.0,22.2,EW,MEDIUM,0,5,17.0,2
136,0,1,1,4,0.0,6.0,1.2,9.5,EW,LIGHT,1,6,6.0,0
137,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,2,6,0.0,0
138,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,3,6,0.0,0
139,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,4,6,0.0,0
140,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,5,5,1.0,1
141,1,0,1,0,1.0,0,4.9,0.0,EW,EMPTY,6,5,3.0,0
142,1,0,2,0,2.0,0,6.3,0.0,EW,EMPTY,7,6,5.0,0
143,1,0,2,0,3.0,0,6.5,0.0,EW,EMPTY,8,6,3.0,0
