step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
282,0,2,4,5,0.0,7.0,4.8,14.4,NS,VERY_LIGHT,7,14,7.0,0
283,0,2,4,5,0.0,9.0,4.8,14.8,NS,VERY_LIGHT,8,14,9.0,0
284,0,3,3,5,0.0,12.0,3.6,18.9,NS,VERY_LIGHT,9,13,12.0,1
285,0,4,3,5,0.0,16.0,3.6,23.2,NS,VERY_LIGHT,10,13,16.0,1
286,0,4,4,5,0.0,20.0,4.8,24.0,NS,VERY_LIGHT,11,13,20.0,1
287,0,5,2,5,0.0,25.0,2.4,28.5,NS,VERY_LIGHT,12,13,25.0,0
288,0,5,3,5,0.0,30.0,3.6,29.5,NS,VERY_LIGHT,13,12,30.0,2
289,0,5,3,5,0.0,35.0,3.6,30.5,NS,VERY_LIGHT,14,13,35.0,0
290,0,5,2,5,0.0,40.0,2.4,31.5,EW,MEDIUM,0,11,40.0,2
291,0,3,3,5,0.0,24.0,3.6,21.3,EW,MEDIUM,1,12,24.0,0
292,0,1,4,5,0.0,6.0,4.8,10.7,EW,LIGHT,2,13,6.0,1
293,1,0,4,4,1.0,0.0,8.5,4.8,EW,VERY_LIGHT,3,12,1.0,1
294,2,0,4,4,3.0,0.0,12.4,4.8,EW,VERY_LIGHT,4,12,3.0,0
295,2,0,5,4,5.0,0.0,14.0,4.8,EW,VERY_LIGHT,5,13,5.0,0
296,3,0,5,3,8.0,0.0,18.1,3.6,EW,VERY_LIGHT,6,13,8.0,0
297,4,0,5,4,12.0,0.0,22.4,4.8,EW,VERY_LIGHT,7,14,12.0,0
298,4,0,5,4,16.0,0.0,23.2,4.8,EW,VERY_LIGHT,8,13,16.0,1
299,4,0,5,3,20.0,0.0,24.0,3.6,EW,VERY_LIGHT,9,12,20.0,1
300,5,0,5,2,25.0,0.0,28.5,2.4,EW,VERY_LIGHT,10,11,25.0,1
301,5,0,5,2,30.0,0.0,29.5,2.4,EW,VERY_LIGHT,11,11,30.0,0
302,5,0,5,2,35.0,0.0,30.5,2.4,EW,VERY_LIGHT,12,11,36.0,0
303,6,0,6,2,40.0,0.0,36.2,2.4,EW,VERY_LIGHT,13,11,40.0,1
304,5,0,6,2,45.0,0.0,33.7,2.4,EW,VERY_LIGHT,14,10,45.0,1
305,5,0,6,2,50.0,0.0,34.7,2.4,NS,MEDIUM,0,9,50.0,1
306,3,0,6,2,28.0,0.0,23.3,2.4,NS,MEDIUM,1,9,28.0,0
307,2,0,4,2,9.0,0.0,13.6,2.4,NS,LIGHT,2,9,9.0,0
308,0,1,4,2,0.0,1.0,4.8,6.1,NS,VERY_LIGHT,3,9,1.0,0
309,0,2,4,2,0.0,3.0,4.8,10.0,NS,VERY_LIGHT,4,9,3.0,0
310,0,2,4,2,0.0,5.0,4.8,10.4,NS,VERY_LIGHT,5,9,5.0,0
311,0,2,3,2,0.0,7.0,3.6,10.8,NS,VERY_LIGHT,6,10,7.0,0
312,0,2,3,2,0.0,9.0,3.6,11.2,NS,VERY_LIGHT,7,9,9.0,1
313,0,2,4,3,0.0,11.0,4.8,12.8,NS,VERY_LIGHT,8,11,11.0,0
314,0,2,2,3,0.0,13.0,2.4,13.2,NS,VERY_LIGHT,9,11,13.0,0
315,0,3,3,5,0.0,15.0,3.6,19.5,NS,VERY_LIGHT,10,12,15.0,2
316,0,2,4,5,0.0,17.0,4.8,16.4,NS,VERY_LIGHT,11,13,17.0,0
317,0,2,2,6,0.0,19.0,2.4,18.0,NS,VERY_LIGHT,12,14,19.0,0
318,0,3,3,6,0.0,22.0,3.6,22.1,NS,VERY_LIGHT,13,13,22.0,2
319,0,3,1,6,0.0,25.0,1.2,22.7,NS,VERY_LIGHT,14,13,25.0,0
320,0,3,1,6,0.0,28.0,1.2,23.3,EW,MEDIUM,0,11,28.0,2
321,0,3,3,6,0.0,15.0,3.6,20.7,EW,MEDIUM,1,13,16.0,0
322,0,1,3,5,0.0,2.0,3.6,9.9,EW,LIGHT,2,11,2.0,2
323,0,1,4,5,0.0,1.0,4.8,9.7,EW,LIGHT,3,12,1.0,0
324,0,1,4,5,0.0,2.0,4.8,9.9,EW,LIGHT,4,12,2.0,0
325,0,1,4,4,0.0,1.0,4.8,8.5,EW,LIGHT,5,12,1.0,0
326,1,1,4,4,1.0,1.0,8.5,8.5,EW,LIGHT,6,12,2.0,0
327,1,0,4,3,2.0,0.0,8.7,3.6,EW,VERY_LIGHT,7,12,2.0,0
328,2,0,4,3,4.0,0.0,12.6,3.6,EW,VERY_LIGHT,8,12,4.0,0
329,4,0,4,3,8.0,0.0,20.4,3.6,EW,VERY_LIGHT,9,11,8.0,1
330,4,0,4,1,12.0,0.0,21.2,1.2,EW,VERY_LIGHT,10,10,12.0,1
331,4,0,4,1,16.0,0.0,22.0,1.2,EW,VERY_LIGHT,11,10,16.0,0
332,4,0,4,1,20.0,0.0,22.8,1.2,EW,VERY_LIGHT,12,9,21.0,1
333,4,1,4,1,24.0,1.0,23.6,4.9,EW,VERY_LIGHT,13,9,27.0,0
334,6,2,6,3,28.0,2.0,33.8,11.0,EW,LIGHT,14,12,30.0,1
335,4,0,6,3,32.0,0.0,27.6,3.6,NS,MEDIUM,0,12,32.0,0
336,2,0,6,4,17.0,0.0,17.6,4.8,NS,LIGHT,1,11,17.0,2
337,0,0,4,4,0.0,0.0,4.8,4.8,NS,VERY_LIGHT,2,11,0.0,0
338,0,1,4,5,0.0,1.0,4.8,9.7,NS,VERY_LIGHT,3,12,1.0,0
339,0,2,4,5,0.0,3.0,4.8,13.6,NS,VERY_LIGHT,4,12,3.0,0
340,0,2,4,5,0.0,5.0,4.8,14.0,NS,VERY_LIGHT,5,12,5.0,0
341,0,3,2,5,0.0,8.0,2.4,18.1,NS,VERY_LIGHT,6,12,8.0,0
342,0,4,2,5,0.0,12.0,2.4,22.4,NS,VERY_LIGHT,7,11,12.0,1
343,0,4,2,5,0.0,16.0,2.4,23.2,NS,VERY_LIGHT,8,11,16.0,0
344,0,5,1,5,0.0,21.0,1.2,27.7,NS,VERY_LIGHT,9,11,21.0,0
345,0,5,1,5,0.0,26.0,1.2,28.7,NS,VERY_LIGHT,10,10,26.0,2
346,0,5,1,5,0.0,31.0,1.2,29.7,NS,VERY_LIGHT,11,10,31.0,0
347,0,5,2,5,0.0,36.0,2.4,30.7,NS,VERY_LIGHT,12,11,36.0,1
348,0,5,2,5,0.0,41.0,2.4,31.7,NS,VERY_LIGHT,13,10,41.0,1
349,0,5,4,5,0.0,46.0,4.8,32.7,NS,VERY_LIGHT,14,12,46.0,0
350,0,5,2,5,0.0,51.0,2.4,33.7,EW,MEDIUM,0,10,51.0,2
351,0,3,3,5,0.0,29.0,3.6,22.3,EW,MEDIUM,1,11,29.0,0
352,0,1,3,5,0.0,9.0,3.6,11.3,EW,LIGHT,2,11,9.0,1
353,1,1,3,5,1.0,1.0,7.3,9.7,EW,LIGHT,3,10,2.0,1
354,1,2,3,5,2.0,3.0,7.5,13.6,EW,LIGHT,4,10,5.0,0
355,3,2,4,5,4.0,3.0,16.1,13.6,EW,LIGHT,5,12,7.0,0
356,3,1,4,4,7.0,2.0,16.7,8.7,EW,LIGHT,6,12,9.0,0
357,3,0,4,4,10.0,0.0,17.3,4.8,EW,VERY_LIGHT,7,12,10.0,0
358,3,0,4,4,13.0,0.0,17.9,4.8,EW,VERY_LIGHT,8,12,13.0,0
359,4,0,5,4,16.0,0.0,23.2,4.8,EW,VERY_LIGHT,9,13,16.0,0
360,3,0,5,2,19.0,0.0,20.3,2.4,EW,VERY_LIGHT,10,11,19.0,2
361,3,0,5,2,22.0,0.0,20.9,2.4,EW,VERY_LIGHT,11,11,22.0,0
362,3,0,5,2,25.0,0.0,21.5,2.4,EW,VERY_LIGHT,12,11,25.0,0
363,4,0,5,2,29.0,0.0,25.8,2.4,EW,VERY_LIGHT,13,11,29.0,0
364,4,0,5,2,33.0,0.0,26.6,2.4,EW,VERY_LIGHT,14,10,33.0,1
365,6,0,6,2,38.0,0.0,35.8,2.4,NS,MEDIUM,0,9,38.0,2
366,3,0,6,2,17.0,0.0,21.1,2.4,NS,MEDIUM,1,9,17.0,0
367,1,1,4,2,3.0,1.0,8.9,6.1,NS,LIGHT,2,9,4.0,0
368,0,1,4,2,0.0,2.0,4.8,6.3,NS,VERY_LIGHT,3,9,2.0,0
369,0,2,4,2,0.0,4.0,4.8,10.2,NS,VERY_LIGHT,4,9,4.0,0
370,0,2,4,2,0.0,6.0,4.8,10.6,NS,VERY_LIGHT,5,9,6.0,0
371,0,3,3,3,0.0,8.0,3.6,15.7,NS,VERY_LIGHT,6,9,9.0,1
372,1,2,4,3,1.0,10.0,8.5,12.6,NS,LIGHT,7,10,13.0,0
373,1,2,4,3,2.0,12.0,8.7,13.0,NS,LIGHT,8,10,17.0,0
374,2,2,3,3,4.0,14.0,11.4,13.4,NS,LIGHT,9,10,22.0,0
375,2,2,4,4,6.0,16.0,13.0,15.0,NS,LIGHT,10,11,27.0,1
376,3,2,4,4,9.0,18.0,17.1,15.4,NS,LIGHT,11,11,33.0,0
377,3,3,4,5,12.0,21.0,17.7,20.7,NS,LIGHT,12,13,40.0,0
378,3,3,4,5,15.0,24.0,18.3,21.3,NS,LIGHT,13,12,47.0,1
379,3,3,5,6,18.0,27.0,20.1,23.1,NS,MEDIUM,14,14,54.0,0
380,3,3,4,6,21.0,30.0,19.5,23.7,EW,MEDIUM,0,13,61.0,1
381,3,2,4,6,24.0,18.0,20.1,17.8,EW,LIGHT,1,13,42.0,0
382,2,2,4,5,16.0,7.0,15.0,14.4,EW,LIGHT,2,12,23.0,1
383,1,1,4,5,8.0,2.0,9.9,9.9,EW,LIGHT,3,12,10.0,0
384,1,1,4,4,1.0,1.0,8.5,8.5,EW,LIGHT,4,11,2.0,1
385,2,1,4,4,3.0,1.0,12.4,8.5,EW,LIGHT,5,11,4.0,0
386,3,0,5,3,5.0,0.0,17.5,3.6,EW,VERY_LIGHT,6,12,5.0,0
387,3,0,5,3,8.0,0.0,18.1,3.6,EW,VERY_LIGHT,7,12,8.0,0
388,3,0,5,3,11.0,0.0,18.7,3.6,EW,VERY_LIGHT,8,12,11.0,0
389,4,0,5,2,15.0,0.0,23.0,2.4,EW,VERY_LIGHT,9,12,15.0,1
390,4,0,5,2,19.0,0.0,23.8,2.4,EW,VERY_LIGHT,10,12,19.0,0
391,4,0,5,3,23.0,0.0,24.6,3.6,EW,VERY_LIGHT,11,12,23.0,1
392,4,0,5,2,27.0,0.0,25.4,2.4,EW,VERY_LIGHT,12,12,28.0,0
393,5,1,5,3,32.0,1.0,29.9,7.3,EW,VERY_LIGHT,13,12,35.0,1
394,5,1,5,2,37.0,2.0,30.9,6.3,EW,VERY_LIGHT,14,12,42.0,0
395,5,1,5,2,42.0,3.0,31.9,6.5,NS,MEDIUM,0,10,49.0,2
396,3,2,6,3,22.0,4.0,22.1,11.4,NS,MEDIUM,1,12,27.0,0
397,1,1,4,3,9.0,1.0,10.1,7.3,NS,LIGHT,2,11,10.0,1
398,0,0,4,3,0.0,0.0,4.8,3.6,NS,VERY_LIGHT,3,11,0.0,0
399,0,0,4,3,0.0,0.0,4.8,3.6,NS,VERY_LIGHT,4,11,0.0,0
400,0,0,4,3,0.0,0.0,4.8,3.6,NS,VERY_LIGHT,5,11,0.0,0
401,0,1,4,3,0.0,1.0,4.8,7.3,NS,VERY_LIGHT,6,12,1.0,0
402,0,2,3,3,0.0,3.0,3.6,11.2,NS,VERY_LIGHT,7,12,3.0,0
403,0,2,3,3,0.0,5.0,3.6,11.6,NS,VERY_LIGHT,8,12,5.0,0
404,0,3,2,3,0.0,8.0,2.4,15.7,NS,VERY_LIGHT,9,12,8.0,0
405,0,3,2,3,0.0,11.0,2.4,16.3,NS,VERY_LIGHT,10,10,11.0,3
406,0,3,2,3,0.0,14.0,2.4,16.9,NS,VERY_LIGHT,11,10,14.0,0
407,0,3,2,3,0.0,17.0,2.4,17.5,NS,VERY_LIGHT,12,10,17.0,1
408,0,4,3,4,0.0,20.0,3.6,22.8,NS,VERY_LIGHT,13,12,20.0,0
409,0,3,3,4,0.0,23.0,3.6,19.9,NS,VERY_LIGHT,14,11,23.0,2
410,0,3,2,4,0.0,26.0,2.4,20.5,EW,MEDIUM,0,11,26.0,0
411,0,1,4,4,0.0,8.0,4.8,9.9,EW,LIGHT,1,12,8.0,1
412,0,0,4,2,0.0,0.0,4.8,2.4,EW,VERY_LIGHT,2,11,0.0,1
413,0,0,4,2,0.0,0.0,4.8,2.4,EW,VERY_LIGHT,3,10,0.0,1
414,1,0,5,2,1.0,0.0,9.7,2.4,EW,VERY_LIGHT,4,10,1.0,1
415,1,0,5,2,2.0,0.0,9.9,2.4,EW,VERY_LIGHT,5,10,2.0,0
416,2,0,5,1,4.0,0.0,13.8,1.2,EW,VERY_LIGHT,6,10,4.0,0
417,5,0,6,1,8.0,0.0,26.3,1.2,EW,VERY_LIGHT,7,12,8.0,0
418,4,0,6,1,12.0,0.0,23.6,1.2,EW,VERY_LIGHT,8,12,12.0,0
419,4,0,6,1,16.0,0.0,24.4,1.2,EW,VERY_LIGHT,9,12,16.0,0
420,5,0,6,0,21.0,0,28.9,0.0,EW,EMPTY,10,10,21.0,2
421,5,0,6,0,26.0,0,29.9,0.0,EW,EMPTY,11,10,26.0,0
422,6,0,6,0,32.0,0,34.6,0.0,EW,EMPTY,12,8,32.0,2
423,6,0,6,0,38.0,0,35.8,0.0,EW,EMPTY,13,8,38.0,0
424,6,0,6,0,44.0,0,37.0,0.0,EW,EMPTY,14,7,44.0,1
425,6,0,6,0,50.0,0,38.2,0.0,NS,MEDIUM,0,7,50.0,0
426,4,0,6,1,32.0,0.0,27.6,1.2,NS,MEDIUM,1,7,32.0,1
427,2,0,4,1,14.0,0.0,14.6,1.2,NS,LIGHT,2,7,14.0,0
428,0,0,4,1,0.0,0.0,4.8,1.2,NS,VERY_LIGHT,3,7,0.0,0
429,0,0,4,1,0.0,0.0,4.8,1.2,NS,VERY_LIGHT,4,7,0.0,0
430,0,0,4,1,0.0,0.0,4.8,1.2,NS,VERY_LIGHT,5,7,1.0,0
431,0,1,4,1,0.0,1.0,4.8,4.9,NS,VERY_LIGHT,6,8,3.0,0
432,1,1,4,1,1.0,2.0,8.5,5.1,NS,LIGHT,7,8,6.0,0
433,1,1,5,1,2.0,3.0,9.9,5.3,NS,LIGHT,8,9,9.0,0
434,2,1,4,1,4.0,4.0,12.6,5.5,NS,LIGHT,9,9,13.0,0
435,3,1,5,1,7.0,5.0,17.9,5.7,NS,LIGHT,10,9,18.0,1
436,3,1,5,1,10.0,6.0,18.5,5.9,NS,LIGHT,11,9,23.0,0
437,3,1,4,1,13.0,7.0,17.9,6.1,NS,LIGHT,12,9,28.0,0
438,3,1,5,2,16.0,8.0,19.7,7.5,NS,LIGHT,13,10,33.0,1
439,3,1,4,2,19.0,9.0,19.1,7.7,NS,LIGHT,14,10,38.0,0
440,3,1,4,3,22.0,10.0,19.7,9.1,NS,LIGHT,15,10,43.0,1
441,3,1,5,3,25.0,11.0,21.5,9.3,NS,MEDIUM,16,11,48.0,0
442,3,1,5,4,28.0,12.0,22.1,10.7,NS,MEDIUM,17,11,54.0,1
443,4,2,5,4,32.0,14.0,26.4,14.6,NS,MEDIUM,18,11,62.0,0
444,4,3,5,4,36.0,17.0,27.2,18.7,NS,MEDIUM,19,11,56.0,0
445,3,4,5,5,26.0,20.0,21.7,24.0,NS,MEDIUM,20,12,50.0,0
446,3,3,5,5,17.0,23.0,19.9,21.1,NS,LIGHT,21,12,45.0,0
447,2,4,4,5,7.0,27.0,13.2,25.4,NS,LIGHT,22,12,40.0,0
448,2,4,4,5,9.0,31.0,13.6,26.2,NS,LIGHT,23,12,47.0,0
449,3,4,5,5,11.0,35.0,18.7,27.0,NS,LIGHT,24,13,54.0,0
450,2,4,5,6,13.0,39.0,15.6,29.0,EW,MEDIUM,0,14,61.0,0
451,2,2,6,6,15.0,13.0,17.2,16.8,EW,LIGHT,1,15,28.0,0
452,1,2,6,5,7.0,7.0,12.1,14.4,EW,LIGHT,2,15,14.0,0
453,2,1,6,5,2.0,2.0,14.6,9.9,EW,LIGHT,3,14,4.0,1
454,2,1,6,5,3.0,1.0,14.8,9.7,EW,LIGHT,4,15,4.0,0
455,3,0,6,5,6.0,0.0,18.9,6.0,EW,VERY_LIGHT,5,14,6.0,1
456,4,0,6,5,10.0,0.0,23.2,6.0,EW,VERY_LIGHT,6,14,10.0,0
457,5,0,6,5,15.0,0.0,27.7,6.0,EW,VERY_LIGHT,7,14,15.0,0
458,6,0,6,5,21.0,0.0,32.4,6.0,EW,VERY_LIGHT,8,14,21.0,0
459,6,0,6,4,27.0,0.0,33.6,4.8,EW,VERY_LIGHT,9,15,27.0,0
460,6,0,6,4,33.0,0.0,34.8,4.8,EW,VERY_LIGHT,10,14,33.0,1
461,6,0,6,4,39.0,0.0,36.0,4.8,EW,VERY_LIGHT,11,14,40.0,0
462,6,1,6,4,45.0,1.0,37.2,8.5,EW,LIGHT,12,14,48.0,0
463,6,1,6,4,51.0,2.0,38.4,8.7,EW,LIGHT,13,15,56.0,0
464,6,2,6,4,57.0,4.0,39.6,12.6,EW,LIGHT,14,13,65.0,2
465,6,2,6,4,63.0,6.0,40.8,13.0,NS,HEAVY,0,13,74.0,0
466,4,2,6,4,44.0,8.0,30.0,13.4,NS,MEDIUM,1,12,53.0,1
467,2,2,5,4,23.0,5.0,17.6,12.8,NS,LIGHT,2,12,28.0,0
468,1,0,5,4,1.0,0.0,9.7,4.8,NS,LIGHT,3,12,1.0,0
469,2,0,5,4,3.0,0.0,13.6,4.8,NS,LIGHT,4,12,3.0,0
470,2,0,4,4,3.0,0.0,12.4,4.8,NS,LIGHT,5,12,3.0,0
471,1,2,4,4,2.0,2.0,8.7,12.2,NS,LIGHT,6,13,4.0,0
472,0,3,4,4,0.0,5.0,4.8,16.3,NS,VERY_LIGHT,7,13,5.0,0
473,0,4,4,4,0.0,9.0,4.8,20.6,NS,VERY_LIGHT,8,13,9.0,0
474,0,4,3,4,0.0,13.0,3.6,21.4,NS,VERY_LIGHT,9,13,13.0,0
475,0,4,3,4,0.0,17.0,3.6,22.2,NS,VERY_LIGHT,10,12,17.0,2
476,0,4,4,4,0.0,21.0,4.8,23.0,NS,VERY_LIGHT,11,12,21.0,1
477,0,4,3,4,0.0,25.0,3.6,23.8,NS,VERY_LIGHT,12,12,25.0,0
478,0,4,4,4,0.0,29.0,4.8,24.6,NS,VERY_LIGHT,13,12,29.0,1
479,0,4,2,4,0.0,33.0,2.4,25.4,NS,VERY_LIGHT,14,12,33.0,0
480,0,5,3,5,0.0,37.0,3.6,30.9,EW,MEDIUM,0,12,37.0,2
481,0,2,4,5,0.0,19.0,4.8,16.8,EW,LIGHT,1,12,19.0,1
482,0,0,4,4,0.0,0.0,4.8,4.8,EW,VERY_LIGHT,2,12,0.0,1
483,0,0,5,4,0.0,0.0,6.0,4.8,EW,VERY_LIGHT,3,13,0.0,0
484,1,0,5,4,1.0,0.0,9.7,4.8,EW,VERY_LIGHT,4,12,1.0,1
485,1,0,5,4,2.0,0.0,9.9,4.8,EW,VERY_LIGHT,5,12,2.0,0
486,2,0,5,2,4.0,0.0,13.8,2.4,EW,VERY_LIGHT,6,12,4.0,0
487,3,0,5,2,7.0,0.0,17.9,2.4,EW,VERY_LIGHT,7,12,7.0,0
488,5,0,6,2,11.0,0.0,26.9,2.4,EW,VERY_LIGHT,8,13,11.0,0
489,5,0,6,1,16.0,0.0,27.9,1.2,EW,VERY_LIGHT,9,12,16.0,1
490,5,0,6,0,21.0,0,28.9,0.0,EW,EMPTY,10,11,21.0,1
491,5,0,6,0,26.0,0,29.9,0.0,EW,EMPTY,11,10,26.0,1
492,5,0,6,0,31.0,0,30.9,0.0,EW,EMPTY,12,10,31.0,0
493,6,0,6,0,37.0,0,35.6,0.0,EW,EMPTY,13,9,37.0,1
494,6,0,6,0,43.0,0,36.8,0.0,EW,EMPTY,14,8,43.0,1
495,6,0,6,0,49.0,0,38.0,0.0,NS,MEDIUM,0,8,49.0,0
496,4,0,6,0,32.0,0,27.6,0.0,NS,MEDIUM,1,6,32.0,2
497,2,0,4,0,14.0,0,14.6,0.0,NS,LIGHT,2,6,14.0,0
498,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,3,6,0.0,0
499,0,0,4,0,0.0,0,4.8,0.0,NS,VERY_LIGHT,4,6,0.0,0
