step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
287,2,4,6,7,10.0,26.0,16.2,27.6,NS,LIGHT,12,19,44.0,1
288,2,6,6,8,12.0,31.0,16.6,36.8,NS,LIGHT,13,20,52.0,0
289,2,5,3,8,14.0,36.0,13.4,34.3,NS,LIGHT,14,19,60.0,1
290,2,5,4,8,16.0,41.0,15.0,35.3,EW,MEDIUM,0,19,68.0,1
291,2,1,6,9,18.0,8.0,17.8,15.9,EW,LIGHT,1,22,26.0,0
292,1,1,7,7,9.0,1.0,13.7,12.1,EW,LIGHT,2,22,11.0,1
293,1,1,7,6,1.0,1.0,12.1,10.9,EW,LIGHT,3,20,4.0,2
294,2,2,8,6,3.0,3.0,17.2,14.8,EW,LIGHT,4,20,6.0,1
295,4,2,8,6,6.0,5.0,24.8,15.2,EW,LIGHT,5,20,12.0,0
296,5,2,8,5,11.0,4.0,29.3,13.8,EW,LIGHT,6,20,17.0,0
297,5,1,8,6,16.0,2.0,30.3,11.1,EW,LIGHT,7,20,22.0,1
298,7,2,8,7,23.0,1.0,38.7,15.6,EW,LIGHT,8,21,30.0,0
299,8,2,8,6,31.0,3.0,43.8,14.8,EW,LIGHT,9,21,42.0,0
300,8,2,8,6,39.0,5.0,45.4,15.2,EW,LIGHT,10,20,50.0,1
301,8,1,8,5,47.0,3.0,47.0,10.1,EW,LIGHT,11,20,57.0,0
302,8,2,8,5,55.0,5.0,48.6,14.0,EW,LIGHT,12,20,68.0,0
303,8,1,8,4,63.0,5.0,50.2,9.3,EW,LIGHT,13,19,77.0,1
304,8,1,8,4,71.0,6.0,51.8,9.5,EW,LIGHT,14,17,87.0,2
305,8,1,8,3,79.0,7.0,53.4,8.5,NS,HEAVY,0,17,98.0,0
306,4,2,8,5,40.0,8.0,31.6,14.6,NS,MEDIUM,1,19,48.0,0
307,1,2,5,5,1.0,10.0,9.7,15.0,NS,LIGHT,2,18,11.0,1
308,0,2,5,5,0.0,12.0,6.0,15.4,NS,VERY_LIGHT,3,18,12.0,0
309,0,2,4,5,0.0,14.0,4.8,15.8,NS,VERY_LIGHT,4,15,14.0,3
310,0,3,5,6,0.0,17.0,6.0,21.1,NS,VERY_LIGHT,5,17,17.0,0
311,0,3,5,7,0.0,20.0,6.0,22.9,NS,VERY_LIGHT,6,19,21.0,0
312,0,4,5,7,0.0,24.0,6.0,27.2,NS,VERY_LIGHT,7,19,26.0,0
313,1,5,5,7,1.0,29.0,9.7,31.7,NS,LIGHT,8,20,33.0,0
314,2,7,4,7,3.0,36.0,12.4,40.1,NS,LIGHT,9,18,43.0,2
315,2,7,4,7,5.0,43.0,12.8,41.5,NS,LIGHT,10,18,53.0,1
316,2,7,4,7,7.0,50.0,13.2,42.9,NS,LIGHT,11,19,63.0,0
317,3,7,4,7,9.0,57.0,17.1,44.3,NS,LIGHT,12,20,73.0,0
318,0,7,4,7,0.0,64.0,4.8,45.7,NS,VERY_LIGHT,13,19,72.0,2
319,0,7,4,7,0.0,71.0,4.8,47.1,NS,VERY_LIGHT,14,18,80.0,1
320,0,7,3,7,0.0,78.0,3.6,48.5,EW,HEAVY,0,17,89.0,2
321,0,4,4,7,0.0,50.0,4.8,32.4,EW,MEDIUM,1,16,63.0,2
322,0,3,4,9,0.0,43.0,4.8,29.9,EW,MEDIUM,2,17,58.0,1
323,3,5,6,10,2.0,48.0,18.1,39.1,EW,MEDIUM,3,20,54.0,0
324,2,6,6,9,3.0,54.0,14.8,42.6,EW,HEAVY,4,19,62.0,1
325,2,6,6,8,5.0,34.0,15.2,37.4,EW,MEDIUM,5,19,45.0,0
326,2,5,7,9,7.0,26.0,16.8,33.5,EW,MEDIUM,6,21,33.0,0
327,4,4,7,9,11.0,17.0,24.6,28.2,EW,MEDIUM,7,21,28.0,0
328,6,3,7,7,17.0,10.0,32.8,20.9,EW,MEDIUM,8,20,27.0,1
329,8,2,8,7,24.0,6.0,42.4,16.6,EW,LIGHT,9,21,30.0,0
330,7,0,8,5,31.0,0.0,40.3,6.0,EW,VERY_LIGHT,10,21,31.0,0
331,7,0,8,5,38.0,0.0,41.7,6.0,EW,VERY_LIGHT,11,21,38.0,0
332,7,0,8,6,45.0,0.0,43.1,7.2,EW,VERY_LIGHT,12,21,45.0,1
333,8,0,8,5,53.0,0.0,48.2,6.0,EW,VERY_LIGHT,13,21,53.0,0
334,8,0,8,4,61.0,0.0,49.8,4.8,EW,VERY_LIGHT,14,22,61.0,0
335,8,0,8,4,69.0,0.0,51.4,4.8,NS,HEAVY,0,18,69.0,4
336,4,0,8,6,32.0,0.0,30.0,7.2,NS,MEDIUM,1,20,33.0,0
337,0,2,6,6,0.0,2.0,7.2,14.6,NS,VERY_LIGHT,2,20,4.0,0
338,2,2,6,6,2.0,4.0,14.6,15.0,NS,LIGHT,3,18,6.0,2
339,2,2,6,6,4.0,6.0,15.0,15.4,NS,LIGHT,4,16,10.0,2
340,2,4,5,6,2.0,10.0,13.4,23.2,NS,LIGHT,5,16,12.0,1
341,0,5,6,6,0.0,15.0,7.2,27.7,NS,VERY_LIGHT,6,17,16.0,0
342,0,5,5,6,0.0,20.0,6.0,28.7,NS,VERY_LIGHT,7,17,22.0,0
343,1,6,5,6,1.0,26.0,9.7,33.4,NS,LIGHT,8,17,30.0,0
344,2,6,6,6,3.0,32.0,14.8,34.6,NS,LIGHT,9,18,39.0,0
345,2,6,4,6,5.0,38.0,12.8,35.8,NS,LIGHT,10,18,48.0,0
346,2,7,4,7,7.0,44.0,13.2,41.7,NS,LIGHT,11,20,57.0,0
347,2,6,4,7,9.0,50.0,13.6,39.4,NS,LIGHT,12,17,66.0,3
348,2,6,5,7,11.0,56.0,15.2,40.6,NS,LIGHT,13,19,76.0,0
349,2,6,4,7,13.0,62.0,14.4,41.8,NS,LIGHT,14,19,86.0,0
350,2,6,4,7,15.0,68.0,14.8,43.0,EW,HEAVY,0,17,96.0,3
351,2,2,6,7,17.0,21.0,17.6,19.6,EW,LIGHT,1,19,49.0,0
352,2,0,6,5,19.0,0.0,18.0,6.0,EW,VERY_LIGHT,2,17,31.0,2
353,3,4,7,7,22.0,3.0,23.3,23.0,EW,MEDIUM,3,20,25.0,0
354,6,3,8,7,16.0,6.0,33.8,20.1,EW,MEDIUM,4,19,22.0,2
355,4,1,8,5,9.0,3.0,25.4,10.1,EW,LIGHT,5,19,12.0,0
356,4,1,8,5,13.0,1.0,26.2,9.7,EW,LIGHT,6,19,15.0,0
357,5,0,8,5,18.0,0.0,30.7,6.0,EW,VERY_LIGHT,7,19,20.0,0
358,7,0,8,6,25.0,0.0,39.1,7.2,EW,VERY_LIGHT,8,21,28.0,0
359,8,1,8,6,33.0,1.0,44.2,10.9,EW,LIGHT,9,21,38.0,0
360,8,1,8,7,41.0,2.0,45.8,12.3,EW,LIGHT,10,22,48.0,1
361,8,1,8,5,49.0,3.0,47.4,10.1,EW,LIGHT,11,22,58.0,0
362,8,1,8,6,57.0,4.0,49.0,11.5,EW,LIGHT,12,22,68.0,1
363,8,1,8,6,65.0,5.0,50.6,11.7,EW,LIGHT,13,22,78.0,1
364,8,2,8,5,73.0,7.0,52.2,14.4,EW,LIGHT,14,22,90.0,0
365,8,0,8,5,81.0,0.0,53.8,6.0,NS,HEAVY,0,19,93.0,3
366,4,0,8,5,39.0,0.0,31.4,6.0,NS,MEDIUM,1,18,50.0,1
367,0,1,6,5,0.0,1.0,7.2,9.7,NS,VERY_LIGHT,2,16,1.0,2
368,1,3,5,5,1.0,4.0,9.7,17.3,NS,LIGHT,3,16,5.0,0
369,0,3,4,5,0.0,7.0,4.8,17.9,NS,VERY_LIGHT,4,15,7.0,1
370,0,6,4,6,0.0,12.0,4.8,30.6,NS,VERY_LIGHT,5,16,12.0,0
371,0,6,5,7,0.0,17.0,6.0,32.8,NS,VERY_LIGHT,6,19,17.0,0
372,0,5,6,7,0.0,22.0,7.2,30.3,NS,VERY_LIGHT,7,20,23.0,0
373,1,5,6,7,1.0,27.0,10.9,31.3,NS,LIGHT,8,21,30.0,0
374,1,5,5,7,2.0,32.0,9.9,32.3,NS,LIGHT,9,19,37.0,2
375,2,5,4,7,4.0,37.0,12.6,33.3,NS,LIGHT,10,18,45.0,1
376,3,5,5,7,6.0,42.0,17.7,34.3,NS,LIGHT,11,20,54.0,0
377,0,6,6,7,0.0,48.0,7.2,39.0,NS,VERY_LIGHT,12,20,56.0,1
378,1,7,6,7,1.0,55.0,10.9,43.9,NS,LIGHT,13,19,66.0,1
379,1,7,4,7,2.0,62.0,8.7,45.3,NS,LIGHT,14,18,76.0,1
380,2,8,5,8,4.0,69.0,13.8,51.4,EW,HEAVY,0,18,78.0,2
381,2,3,6,8,6.0,21.0,15.4,24.3,EW,MEDIUM,1,20,33.0,0
382,2,1,7,8,8.0,1.0,17.0,13.3,EW,LIGHT,2,21,16.0,1
383,3,2,8,8,11.0,2.0,22.3,17.0,EW,LIGHT,3,21,21.0,1
384,4,4,8,8,15.0,6.0,26.6,24.8,EW,MEDIUM,4,21,21.0,0
385,4,5,8,8,12.0,11.0,26.0,29.3,EW,MEDIUM,5,21,23.0,0
386,5,3,8,5,11.0,8.0,29.3,18.1,EW,LIGHT,6,21,20.0,0
387,6,1,8,5,17.0,3.0,34.0,10.1,EW,LIGHT,7,20,22.0,1
388,7,0,8,5,24.0,0.0,38.9,6.0,EW,VERY_LIGHT,8,19,27.0,1
389,7,1,8,4,31.0,1.0,40.3,8.5,EW,LIGHT,9,18,36.0,1
390,8,1,8,5,39.0,2.0,45.4,9.9,EW,LIGHT,10,19,46.0,0
391,8,1,8,3,47.0,3.0,47.0,7.7,EW,VERY_LIGHT,11,19,56.0,0
392,8,1,8,2,55.0,4.0,48.6,6.7,EW,VERY_LIGHT,12,19,66.0,0
393,8,2,8,6,63.0,5.0,50.2,15.2,EW,LIGHT,13,21,76.0,2
394,8,1,8,5,71.0,6.0,51.8,10.7,EW,LIGHT,14,21,86.0,0
395,8,1,8,3,79.0,7.0,53.4,8.5,NS,HEAVY,0,19,96.0,2
396,4,2,8,4,38.0,8.0,31.2,13.4,NS,MEDIUM,1,19,47.0,1
397,1,0,5,4,1.0,0.0,9.7,4.8,NS,LIGHT,2,18,3.0,1
398,1,1,5,4,2.0,1.0,9.9,8.5,NS,LIGHT,3,17,6.0,1
399,2,2,6,5,4.0,3.0,15.0,13.6,NS,LIGHT,4,17,7.0,2
400,2,2,6,5,6.0,5.0,15.4,14.0,NS,LIGHT,5,16,12.0,1
401,1,2,5,5,3.0,7.0,10.1,14.4,NS,LIGHT,6,17,12.0,0
402,1,4,5,5,1.0,11.0,9.7,22.2,NS,LIGHT,7,17,16.0,0
403,2,4,6,5,3.0,15.0,14.8,23.0,NS,LIGHT,8,18,24.0,0
404,3,5,7,5,6.0,20.0,20.1,27.5,NS,MEDIUM,9,18,34.0,1
405,5,6,7,6,10.0,25.0,27.9,33.2,NS,MEDIUM,10,19,45.0,1
406,2,5,7,6,6.0,30.0,16.6,30.7,NS,LIGHT,11,19,48.0,0
407,2,5,6,6,8.0,35.0,15.8,31.7,NS,LIGHT,12,19,57.0,0
408,2,6,5,7,10.0,40.0,15.0,37.4,NS,LIGHT,13,18,66.0,2
409,2,5,5,7,12.0,45.0,15.4,34.9,NS,LIGHT,14,18,75.0,0
410,2,6,7,7,14.0,51.0,18.2,39.6,EW,MEDIUM,0,19,85.0,1
411,4,2,7,7,18.0,12.0,26.0,17.8,EW,LIGHT,1,18,52.0,1
412,4,1,8,5,22.0,1.0,28.0,9.7,EW,LIGHT,2,19,34.0,0
413,5,2,8,5,25.0,3.0,32.1,13.6,EW,LIGHT,3,19,28.0,0
414,4,2,8,4,17.0,3.0,27.0,12.4,EW,LIGHT,4,18,20.0,1
415,3,1,8,3,10.0,2.0,22.1,7.5,EW,VERY_LIGHT,5,18,12.0,0
416,4,0,8,3,14.0,0.0,26.4,3.6,EW,VERY_LIGHT,6,17,16.0,1
417,5,2,8,5,19.0,1.0,30.9,13.2,EW,LIGHT,7,19,24.0,0
418,7,1,8,6,26.0,2.0,39.3,11.1,EW,LIGHT,8,20,34.0,0
419,8,2,8,6,34.0,4.0,44.4,15.0,EW,LIGHT,9,20,46.0,0
420,8,2,8,4,42.0,6.0,46.0,13.0,EW,LIGHT,10,20,58.0,0
421,8,2,8,5,50.0,8.0,47.6,14.6,EW,LIGHT,11,20,70.0,1
422,8,3,8,5,58.0,11.0,49.2,18.7,EW,LIGHT,12,19,76.0,1
423,8,4,8,4,66.0,15.0,50.8,21.8,EW,MEDIUM,13,19,89.0,0
424,8,2,8,4,74.0,9.0,52.4,13.6,EW,LIGHT,14,18,92.0,1
425,8,1,8,3,82.0,4.0,54.0,7.9,NS,HEAVY,0,17,96.0,1
426,4,1,7,4,41.0,1.0,30.6,8.5,NS,MEDIUM,1,16,53.0,2
427,0,1,4,4,0.0,2.0,4.8,8.7,NS,VERY_LIGHT,2,15,14.0,1
428,0,1,4,4,0.0,3.0,4.8,8.9,NS,VERY_LIGHT,3,15,16.0,0
429,0,4,5,6,0.0,5.0,6.0,22.2,NS,VERY_LIGHT,4,18,19.0,0
430,0,3,6,6,0.0,8.0,7.2,19.3,NS,VERY_LIGHT,5,18,24.0,1
431,0,3,7,6,0.0,11.0,8.4,19.9,NS,LIGHT,6,20,30.0,0
432,2,4,7,6,2.0,15.0,15.8,24.2,NS,LIGHT,7,20,22.0,0
433,1,3,8,6,2.0,14.0,13.5,20.5,NS,LIGHT,8,21,23.0,0
434,3,3,6,7,5.0,17.0,18.7,22.3,NS,LIGHT,9,21,31.0,1
435,4,5,6,7,9.0,22.0,23.0,30.3,NS,MEDIUM,10,19,42.0,2
436,4,6,5,8,13.0,27.0,22.6,36.0,NS,MEDIUM,11,20,53.0,0
437,5,7,6,8,17.0,34.0,28.1,40.9,NS,MEDIUM,12,20,66.0,1
438,2,7,6,8,9.0,41.0,16.0,42.3,NS,LIGHT,13,20,67.0,0
439,2,7,5,8,11.0,48.0,15.2,43.7,NS,LIGHT,14,19,78.0,1
440,2,7,4,8,13.0,55.0,14.4,45.1,EW,HEAVY,0,18,89.0,1
441,2,5,6,9,15.0,34.0,17.2,35.1,EW,MEDIUM,1,20,72.0,1
442,3,3,6,8,18.0,31.0,21.3,26.3,EW,MEDIUM,2,20,74.0,0
443,3,5,7,8,21.0,36.0,23.1,34.3,EW,MEDIUM,3,21,84.0,0
444,3,5,8,8,24.0,41.0,24.9,35.3,EW,MEDIUM,4,21,80.0,1
445,5,7,8,10,26.0,47.0,32.3,45.9,EW,HEAVY,5,23,73.0,0
446,3,5,8,9,16.0,32.0,23.3,34.7,EW,MEDIUM,6,22,49.0,1
447,3,3,8,7,7.0,15.0,21.5,21.9,EW,MEDIUM,7,21,24.0,1
448,5,2,8,7,12.0,14.0,29.5,18.2,EW,LIGHT,8,21,29.0,0
449,6,0,8,7,18.0,0.0,34.2,8.4,EW,LIGHT,9,21,22.0,0
450,7,1,8,8,25.0,1.0,39.1,13.3,EW,LIGHT,10,22,31.0,0
451,8,1,8,8,33.0,2.0,44.2,13.5,EW,LIGHT,11,22,41.0,0
452,8,2,8,5,41.0,4.0,45.8,13.8,EW,LIGHT,12,22,52.0,0
453,8,2,8,6,49.0,6.0,47.4,15.4,EW,LIGHT,13,21,63.0,2
454,8,2,8,7,57.0,8.0,49.0,17.0,EW,LIGHT,14,22,74.0,0
455,8,2,8,5,65.0,10.0,50.6,15.0,NS,HEAVY,0,22,86.0,0
456,4,3,8,5,32.0,13.0,30.0,19.1,NS,MEDIUM,1,21,47.0,1
457,0,3,6,5,0.0,16.0,7.2,19.7,NS,VERY_LIGHT,2,20,16.0,1
458,1,2,6,5,1.0,16.0,10.9,16.2,NS,LIGHT,3,19,17.0,1
459,0,3,4,5,0.0,19.0,4.8,20.3,NS,VERY_LIGHT,4,16,19.0,3
460,0,4,4,5,0.0,23.0,4.8,24.6,NS,VERY_LIGHT,5,15,23.0,1
461,0,5,4,5,0.0,28.0,4.8,29.1,NS,VERY_LIGHT,6,16,28.0,0
462,0,5,6,5,0.0,33.0,7.2,30.1,NS,VERY_LIGHT,7,18,33.0,0
463,0,6,5,6,0.0,38.0,6.0,35.8,NS,VERY_LIGHT,8,19,38.0,0
464,0,5,3,6,0.0,43.0,3.6,33.3,NS,VERY_LIGHT,9,18,43.0,1
465,0,7,4,8,0.0,48.0,4.8,43.7,NS,VERY_LIGHT,10,20,48.0,2
466,0,5,3,8,0.0,53.0,3.6,37.7,NS,VERY_LIGHT,11,20,53.0,0
467,0,5,4,8,0.0,58.0,4.8,38.7,NS,VERY_LIGHT,12,21,58.0,1
468,0,5,3,8,0.0,63.0,3.6,39.7,NS,VERY_LIGHT,13,20,65.0,1
469,1,5,3,8,1.0,68.0,7.3,40.7,NS,VERY_LIGHT,14,19,73.0,2
470,1,6,4,9,2.0,74.0,8.7,46.6,EW,HEAVY,0,19,79.0,2
471,0,3,5,9,0.0,44.0,6.0,30.1,EW,MEDIUM,1,19,48.0,1
472,1,2,6,7,1.0,22.0,10.9,19.8,EW,LIGHT,2,19,23.0,1
473,1,1,6,8,2.0,2.0,11.1,13.5,EW,LIGHT,3,19,4.0,2
474,3,1,7,7,5.0,1.0,19.9,12.1,EW,LIGHT,4,20,6.0,0
475,6,0,8,7,10.0,0.0,32.6,8.4,EW,LIGHT,5,21,10.0,0
476,6,0,8,7,16.0,0.0,33.8,8.4,EW,LIGHT,6,21,17.0,0
477,7,0,8,7,23.0,0.0,38.7,8.4,EW,LIGHT,7,22,25.0,0
478,8,1,8,7,31.0,1.0,43.8,12.1,EW,LIGHT,8,21,32.0,1
479,8,0,8,5,39.0,0.0,45.4,6.0,EW,VERY_LIGHT,9,21,39.0,0
480,8,0,8,4,47.0,0.0,47.0,4.8,EW,VERY_LIGHT,10,21,47.0,0
481,8,0,8,3,55.0,0.0,48.6,3.6,EW,VERY_LIGHT,11,20,55.0,1
482,8,0,8,4,63.0,0.0,50.2,4.8,EW,VERY_LIGHT,12,20,64.0,1
483,8,0,8,4,71.0,0.0,51.8,4.8,EW,VERY_LIGHT,13,21,73.0,0
484,8,0,8,4,79.0,0.0,53.4,4.8,EW,VERY_LIGHT,14,18,82.0,3
485,8,0,8,3,87.0,0.0,55.0,3.6,NS,HEAVY,0,17,91.0,1
486,4,1,8,3,43.0,1.0,32.2,7.3,NS,MEDIUM,1,16,49.0,1
487,0,1,5,3,0.0,2.0,6.0,7.5,NS,VERY_LIGHT,2,15,8.0,1
488,1,1,5,3,1.0,3.0,9.7,7.7,NS,LIGHT,3,14,11.0,1
489,1,2,6,4,2.0,5.0,11.1,12.8,NS,LIGHT,4,16,7.0,0
490,2,3,7,4,4.0,8.0,16.2,16.9,NS,LIGHT,5,16,12.0,1
491,1,3,7,5,2.0,11.0,12.3,18.7,NS,LIGHT,6,18,15.0,0
492,1,3,7,5,1.0,14.0,12.1,19.3,NS,LIGHT,7,18,19.0,0
493,2,3,6,5,3.0,17.0,14.8,19.9,NS,LIGHT,8,18,26.0,0
494,4,4,6,5,7.0,21.0,22.6,24.2,NS,MEDIUM,9,18,36.0,0
495,4,4,6,5,11.0,25.0,23.4,25.0,NS,MEDIUM,10,17,46.0,1
496,4,5,4,5,15.0,30.0,21.8,29.5,NS,MEDIUM,11,17,57.0,0
497,5,5,5,5,19.0,35.0,27.3,30.5,NS,MEDIUM,12,17,68.0,1
498,3,5,6,5,12.0,40.0,20.1,31.5,NS,MEDIUM,13,17,68.0,1
499,0,5,5,5,0.0,45.0,6.0,32.5,NS,VERY_LIGHT,14,17,63.0,0
