step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
143,0,4,NS_GREEN,9,51.0,2
144,0,4,NS_GREEN,9,56.0,0
145,0,4,NS_GREEN,9,61.0,0
146,0,5,NS_GREEN,10,62.0,1
147,0,4,NS_GREEN,10,67.0,0
148,0,4,NS_GREEN,9,72.0,1
149,0,4,NS_GREEN,10,77.0,0
150,0,4,EW_GREEN,10,82.0,0
151,0,1,EW_GREEN,9,21.0,1
152,0,0,EW_GREEN,8,0.0,1
153,0,0,EW_GREEN,8,0.0,0
154,0,0,EW_GREEN,10,0.0,0
155,0,0,EW_GREEN,9,0.0,1
156,0,0,EW_GREEN,9,1.0,0
157,2,0,EW_GREEN,11,3.0,1
158,2,0,EW_GREEN,11,6.0,0
159,2,1,EW_GREEN,12,10.0,0
160,2,0,EW_GREEN,10,7.0,2
161,4,0,EW_GREEN,9,11.0,1
162,5,0,EW_GREEN,9,16.0,0
163,6,0,EW_GREEN,8,22.0,1
164,6,0,EW_GREEN,8,28.0,0
165,6,0,EW_GREEN,8,34.0,0
166,6,0,EW_GREEN,8,40.0,0
167,8,0,EW_GREEN,13,46.0,0
168,6,0,EW_GREEN,13,52.0,0
169,6,0,EW_GREEN,13,58.0,1
170,6,0,EW_GREEN,12,64.0,1
171,6,0,EW_GREEN,12,70.0,0
172,8,0,EW_GREEN,12,78.0,0
173,8,0,EW_GREEN,12,86.0,0
174,8,0,EW_GREEN,10,94.0,2
175,8,0,EW_GREEN,9,102.0,1
176,8,0,EW_GREEN,9,110.0,0
177,8,0,EW_GREEN,9,118.0,0
178,8,0,EW_GREEN,9,126.0,0
179,8,0,EW_GREEN,9,134.0,0
180,8,0,NS_GREEN,9,142.0,0
181,4,0,NS_GREEN,8,59.0,1
182,0,0,NS_GREEN,8,0.0,0
183,0,0,NS_GREEN,8,0.0,0
184,0,0,NS_GREEN,9,0.0,0
185,0,0,NS_GREEN,9,0.0,0
186,0,0,NS_GREEN,10,2.0,0
187,0,0,NS_GREEN,10,4.0,0
188,1,0,NS_GREEN,14,1.0,0
189,1,0,NS_GREEN,14,1.0,0
190,0,0,NS_GREEN,15,0.0,0
191,0,1,NS_GREEN,13,1.0,2
192,0,2,NS_GREEN,11,3.0,2
193,0,3,NS_GREEN,13,6.0,0
194,0,4,NS_GREEN,14,11.0,0
195,0,4,NS_GREEN,15,14.0,0
196,0,4,NS_GREEN,15,18.0,0
197,0,4,NS_GREEN,13,22.0,2
198,0,4,NS_GREEN,13,27.0,0
199,0,4,NS_GREEN,12,32.0,2
200,0,4,NS_GREEN,13,37.0,0
201,0,4,NS_GREEN,13,43.0,0
202,0,4,NS_GREEN,12,49.0,1
203,0,4,NS_GREEN,10,52.0,2
204,0,4,NS_GREEN,11,57.0,0
205,0,4,NS_GREEN,9,54.0,2
206,0,4,NS_GREEN,8,58.0,2
207,0,4,NS_GREEN,8,62.0,0
208,0,5,NS_GREEN,8,67.0,0
209,0,6,NS_GREEN,10,72.0,0
210,0,5,EW_GREEN,10,77.0,0
211,0,1,EW_GREEN,10,18.0,0
212,1,0,EW_GREEN,9,1.0,1
213,1,0,EW_GREEN,9,2.0,0
214,1,0,EW_GREEN,8,3.0,1
215,1,0,EW_GREEN,7,5.0,1
216,1,1,EW_GREEN,7,8.0,0
217,1,1,EW_GREEN,7,11.0,0
218,1,1,EW_GREEN,8,14.0,0
219,2,1,EW_GREEN,10,12.0,0
220,1,0,EW_GREEN,10,9.0,0
221,2,0,EW_GREEN,9,11.0,2
222,3,0,EW_GREEN,9,14.0,0
223,3,0,EW_GREEN,9,17.0,2
224,4,0,EW_GREEN,9,21.0,0
225,5,0,EW_GREEN,9,26.0,0
226,5,0,EW_GREEN,10,31.0,0
227,5,0,EW_GREEN,9,36.0,1
228,5,0,EW_GREEN,9,42.0,0
229,5,0,EW_GREEN,9,46.0,0
230,5,0,EW_GREEN,9,51.0,1
231,6,0,EW_GREEN,10,56.0,1
232,5,0,EW_GREEN,9,61.0,1
233,5,0,EW_GREEN,9,66.0,0
234,5,0,EW_GREEN,10,71.0,0
235,7,0,EW_GREEN,10,78.0,0
236,7,0,EW_GREEN,10,85.0,0
237,8,0,EW_GREEN,10,93.0,0
238,8,0,EW_GREEN,9,101.0,1
239,8,0,EW_GREEN,9,109.0,0
240,8,0,NS_GREEN,9,117.0,0
241,4,0,NS_GREEN,10,47.0,0
242,0,0,NS_GREEN,10,0.0,0
243,0,0,NS_GREEN,10,0.0,0
244,0,0,NS_GREEN,12,0.0,0
245,0,0,NS_GREEN,11,0.0,1
246,0,1,NS_GREEN,11,1.0,0
247,0,1,NS_GREEN,12,2.0,0
248,0,1,NS_GREEN,12,3.0,0
249,0,1,NS_GREEN,12,6.0,0
250,0,1,NS_GREEN,13,9.0,3
251,1,1,NS_GREEN,12,13.0,1
252,1,1,NS_GREEN,11,17.0,2
253,1,1,NS_GREEN,12,16.0,0
254,0,1,NS_GREEN,11,15.0,1
255,0,3,NS_GREEN,10,19.0,1
256,0,4,NS_GREEN,10,24.0,0
257,0,4,NS_GREEN,10,29.0,1
258,0,4,NS_GREEN,10,34.0,0
259,0,4,NS_GREEN,10,39.0,0
260,0,4,NS_GREEN,10,44.0,1
261,0,4,NS_GREEN,11,49.0,0
262,0,4,NS_GREEN,10,55.0,1
263,0,4,NS_GREEN,10,59.0,0
264,0,4,NS_GREEN,8,64.0,2
265,0,5,NS_GREEN,8,70.0,0
266,0,5,NS_GREEN,8,58.0,0
267,0,5,NS_GREEN,7,63.0,1
268,0,5,NS_GREEN,7,68.0,0
269,0,5,NS_GREEN,7,73.0,0
270,0,5,EW_GREEN,9,78.0,0
271,0,1,EW_GREEN,11,16.0,0
272,0,0,EW_GREEN,11,0.0,0
273,0,0,EW_GREEN,11,0.0,1
274,1,0,EW_GREEN,10,2.0,1
275,3,0,EW_GREEN,10,6.0,0
276,3,0,EW_GREEN,10,10.0,0
277,3,0,EW_GREEN,10,14.0,0
278,4,1,EW_GREEN,12,15.0,0
279,4,0,EW_GREEN,12,18.0,0
280,4,0,EW_GREEN,11,22.0,1
281,4,0,EW_GREEN,8,26.0,3
282,5,0,EW_GREEN,10,31.0,0
283,5,0,EW_GREEN,12,36.0,0
284,4,0,EW_GREEN,13,42.0,0
285,4,0,EW_GREEN,13,46.0,0
286,5,0,EW_GREEN,12,52.0,1
287,8,0,EW_GREEN,12,55.0,0
288,8,0,EW_GREEN,12,63.0,0
289,8,0,EW_GREEN,11,71.0,1
290,8,0,EW_GREEN,11,79.0,0
291,8,0,EW_GREEN,11,87.0,0
292,8,0,EW_GREEN,12,95.0,0
293,8,0,EW_GREEN,12,103.0,0
294,8,0,EW_GREEN,10,111.0,2
295,8,0,EW_GREEN,9,119.0,1
296,8,0,EW_GREEN,9,127.0,0
297,8,0,EW_GREEN,10,135.0,0
298,8,0,EW_GREEN,10,143.0,0
299,8,0,EW_GREEN,9,151.0,1
300,8,0,NS_GREEN,9,159.0,0
301,4,0,NS_GREEN,9,69.0,0
302,0,0,NS_GREEN,9,0.0,0
303,0,0,NS_GREEN,9,0.0,0
304,0,0,NS_GREEN,10,0.0,1
