step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
72,1,0,1,0,3.0,0,5.3,0.0,EW,EMPTY,12,1,3.0,0
73,1,0,1,0,4.0,0,5.5,0.0,EW,EMPTY,13,1,4.0,0
74,1,0,1,0,5.0,0,5.7,0.0,EW,EMPTY,14,1,5.0,0
75,1,0,1,0,6.0,0,5.9,0.0,NS,VERY_LIGHT,0,1,6.0,0
76,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,1,1,0.0,0
77,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,2,1,0.0,0
78,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,3,1,0.0,0
79,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,4,1,0.0,0
80,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,5,1,0.0,0
81,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,6,1,0.0,0
82,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,7,1,0.0,0
83,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,8,1,0.0,0
84,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,9,2,0.0,0
85,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,10,1,0.0,1
86,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,11,1,0.0,0
87,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,12,1,0.0,0
88,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,13,1,0.0,0
89,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,14,1,0.0,0
90,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,15,0,0,1
91,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,16,0,0,0
92,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,17,0,0,0
93,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,18,0,0,0
94,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,19,0,0,0
95,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,20,0,0,0
96,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,21,0,0,0
97,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,22,0,0,0
98,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,23,0,0,0
99,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,24,0,0,0
100,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,25,2,0.0,0
101,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,26,2,0.0,0
102,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,27,3,0.0,0
103,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,28,3,0.0,0
104,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,29,3,0.0,0
105,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,30,3,0.0,0
106,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,31,2,0.0,1
107,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,0,1,0.0,1
108,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,1,0,0,1
109,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,2,0,0,0
110,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,3,0,0,0
111,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,4,0,0,0
112,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,5,2,0.0,0
113,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,6,2,0.0,0
114,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,7,2,0.0,0
115,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,8,2,0.0,0
116,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,9,2,0.0,0
117,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,10,2,0.0,0
118,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,11,2,0.0,0
119,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,12,0,0,2
120,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,13,0,0,0
121,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,14,0,0,0
122,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,15,0,0,0
123,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,16,0,0,0
124,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,17,0,0,0
