step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
284,0,7,3,7,0.0,50.0,3.6,42.9,NS,VERY_LIGHT,14,15,50.0,0
285,0,7,2,7,0.0,57.0,2.4,44.3,EW,HEAVY,0,14,57.0,1
286,0,5,3,7,0.0,40.0,3.6,33.9,EW,MEDIUM,1,14,41.0,1
287,0,3,4,5,0.0,23.0,4.8,21.1,EW,MEDIUM,2,14,23.0,1
288,0,1,4,5,0.0,8.0,4.8,11.1,EW,LIGHT,3,13,8.0,1
289,1,0,6,5,1.0,0.0,10.9,6.0,EW,VERY_LIGHT,4,15,1.0,0
290,2,0,6,6,3.0,0.0,14.8,7.2,EW,VERY_LIGHT,5,16,3.0,0
291,3,0,6,4,6.0,0.0,18.9,4.8,EW,VERY_LIGHT,6,15,6.0,1
292,4,0,6,4,10.0,0.0,23.2,4.8,EW,VERY_LIGHT,7,15,10.0,0
293,4,0,6,4,14.0,0.0,24.0,4.8,EW,VERY_LIGHT,8,15,14.0,0
294,5,0,6,4,19.0,0.0,28.5,4.8,EW,VERY_LIGHT,9,15,19.0,2
295,5,0,6,4,24.0,0.0,29.5,4.8,EW,VERY_LIGHT,10,15,24.0,0
296,6,0,6,3,30.0,0.0,34.2,3.6,EW,VERY_LIGHT,11,14,30.0,1
297,6,0,6,4,36.0,0.0,35.4,4.8,EW,VERY_LIGHT,12,15,36.0,1
298,6,0,6,4,42.0,0.0,36.6,4.8,EW,VERY_LIGHT,13,14,42.0,1
299,6,0,6,2,48.0,0.0,37.8,2.4,EW,VERY_LIGHT,14,14,48.0,0
300,6,0,6,4,54.0,0.0,39.0,4.8,NS,MEDIUM,0,14,55.0,2
301,4,0,6,4,36.0,0.0,28.4,4.8,NS,MEDIUM,1,14,36.0,0
302,2,0,4,5,18.0,0.0,15.4,6.0,NS,LIGHT,2,13,18.0,2
303,0,0,4,5,0.0,0.0,4.8,6.0,NS,VERY_LIGHT,3,13,0.0,0
304,0,0,4,5,0.0,0.0,4.8,6.0,NS,VERY_LIGHT,4,13,0.0,0
305,0,1,4,6,0.0,1.0,4.8,10.9,NS,VERY_LIGHT,5,14,1.0,0
306,0,2,3,6,0.0,3.0,3.6,14.8,NS,VERY_LIGHT,6,14,3.0,0
307,0,4,3,6,0.0,7.0,3.6,22.6,NS,VERY_LIGHT,7,14,7.0,1
308,0,5,4,6,0.0,12.0,4.8,27.1,NS,VERY_LIGHT,8,15,12.0,0
309,0,5,4,6,0.0,17.0,4.8,28.1,NS,VERY_LIGHT,9,15,17.0,0
310,0,7,3,7,0.0,23.0,3.6,37.5,NS,VERY_LIGHT,10,14,23.0,3
311,0,6,4,7,0.0,29.0,4.8,35.2,NS,VERY_LIGHT,11,15,29.0,0
312,0,6,2,7,0.0,35.0,2.4,36.4,NS,VERY_LIGHT,12,15,35.0,0
313,0,6,3,7,0.0,41.0,3.6,37.6,NS,VERY_LIGHT,13,14,41.0,2
314,0,6,2,7,0.0,47.0,2.4,38.8,NS,VERY_LIGHT,14,14,47.0,0
315,0,7,1,7,0.0,54.0,1.2,43.7,EW,HEAVY,0,12,54.0,2
316,0,5,3,7,0.0,38.0,3.6,33.5,EW,MEDIUM,1,14,38.0,0
317,0,3,3,5,0.0,21.0,3.6,20.7,EW,MEDIUM,2,12,21.0,2
318,0,1,4,5,0.0,9.0,4.8,11.3,EW,LIGHT,3,13,9.0,0
319,0,0,5,5,0.0,0.0,6.0,6.0,EW,VERY_LIGHT,4,14,0.0,0
320,0,0,6,5,0.0,0.0,7.2,6.0,EW,VERY_LIGHT,5,15,0.0,0
321,2,0,6,3,2.0,0.0,14.6,3.6,EW,VERY_LIGHT,6,15,2.0,0
322,3,0,6,4,5.0,0.0,18.7,4.8,EW,VERY_LIGHT,7,15,5.0,1
323,4,0,6,4,9.0,0.0,23.0,4.8,EW,VERY_LIGHT,8,15,9.0,0
324,6,0,6,3,15.0,0.0,31.2,3.6,EW,VERY_LIGHT,9,15,15.0,1
325,6,0,6,4,21.0,0.0,32.4,4.8,EW,VERY_LIGHT,10,15,21.0,1
326,6,0,6,4,27.0,0.0,33.6,4.8,EW,VERY_LIGHT,11,15,27.0,0
327,6,0,6,3,33.0,0.0,34.8,3.6,EW,VERY_LIGHT,12,15,33.0,1
328,6,0,6,4,39.0,0.0,36.0,4.8,EW,VERY_LIGHT,13,16,39.0,0
329,6,0,6,3,45.0,0.0,37.2,3.6,EW,VERY_LIGHT,14,14,45.0,2
330,6,0,6,3,51.0,0.0,38.4,3.6,NS,MEDIUM,0,15,51.0,0
331,4,0,6,3,35.0,0.0,28.2,3.6,NS,MEDIUM,1,13,35.0,2
332,2,0,4,4,19.0,0.0,15.6,4.8,NS,LIGHT,2,13,19.0,1
333,0,0,4,4,0.0,0.0,4.8,4.8,NS,VERY_LIGHT,3,12,0.0,1
334,0,2,4,5,0.0,1.0,4.8,13.2,NS,VERY_LIGHT,4,13,1.0,0
335,0,1,4,5,0.0,2.0,4.8,9.9,NS,VERY_LIGHT,5,13,2.0,0
336,0,2,3,6,0.0,4.0,3.6,15.0,NS,VERY_LIGHT,6,15,4.0,0
337,0,3,4,6,0.0,7.0,4.8,19.1,NS,VERY_LIGHT,7,16,7.0,0
338,0,3,4,6,0.0,10.0,4.8,19.7,NS,VERY_LIGHT,8,15,10.0,1
339,0,4,2,6,0.0,14.0,2.4,24.0,NS,VERY_LIGHT,9,15,14.0,0
340,0,4,4,6,0.0,18.0,4.8,24.8,NS,VERY_LIGHT,10,15,18.0,2
341,0,6,4,6,0.0,24.0,4.8,33.0,NS,VERY_LIGHT,11,14,24.0,1
342,0,6,2,6,0.0,30.0,2.4,34.2,NS,VERY_LIGHT,12,14,30.0,0
343,0,6,4,6,0.0,36.0,4.8,35.4,NS,VERY_LIGHT,13,14,36.0,2
344,0,6,2,6,0.0,42.0,2.4,36.6,NS,VERY_LIGHT,14,14,42.0,0
345,0,6,3,6,0.0,48.0,3.6,37.8,EW,MEDIUM,0,13,48.0,2
346,0,4,4,7,0.0,30.0,4.8,28.4,EW,MEDIUM,1,15,30.0,0
347,0,2,4,5,0.0,16.0,4.8,16.2,EW,LIGHT,2,13,16.0,2
348,0,1,5,5,0.0,8.0,6.0,11.1,EW,LIGHT,3,14,8.0,0
349,0,0,6,5,0.0,0.0,7.2,6.0,EW,VERY_LIGHT,4,15,0.0,0
350,1,0,6,5,1.0,0.0,10.9,6.0,EW,VERY_LIGHT,5,15,1.0,0
351,3,0,6,3,4.0,0.0,18.5,3.6,EW,VERY_LIGHT,6,15,4.0,0
352,3,0,6,3,7.0,0.0,19.1,3.6,EW,VERY_LIGHT,7,15,7.0,0
353,5,0,6,2,12.0,0.0,27.1,2.4,EW,VERY_LIGHT,8,14,12.0,1
354,5,0,6,2,17.0,0.0,28.1,2.4,EW,VERY_LIGHT,9,13,17.0,2
355,6,0,6,2,23.0,0.0,32.8,2.4,EW,VERY_LIGHT,10,12,23.0,1
356,6,0,6,2,29.0,0.0,34.0,2.4,EW,VERY_LIGHT,11,12,29.0,0
357,6,0,6,2,35.0,0.0,35.2,2.4,EW,VERY_LIGHT,12,12,35.0,1
358,6,0,6,3,41.0,0.0,36.4,3.6,EW,VERY_LIGHT,13,12,41.0,1
359,6,0,6,2,47.0,0.0,37.6,2.4,EW,VERY_LIGHT,14,12,47.0,0
360,6,0,6,4,53.0,0.0,38.8,4.8,NS,MEDIUM,0,12,53.0,2
361,4,0,6,5,36.0,0.0,28.4,6.0,NS,MEDIUM,1,13,36.0,0
362,2,1,4,6,18.0,1.0,15.4,10.9,NS,LIGHT,2,14,19.0,0
363,0,2,4,6,0.0,3.0,4.8,14.8,NS,VERY_LIGHT,3,13,3.0,1
364,0,3,4,6,0.0,6.0,4.8,18.9,NS,VERY_LIGHT,4,13,6.0,0
365,0,3,4,6,0.0,9.0,4.8,19.5,NS,VERY_LIGHT,5,13,9.0,0
366,0,4,3,6,0.0,13.0,3.6,23.8,NS,VERY_LIGHT,6,13,13.0,0
367,0,4,4,7,0.0,17.0,4.8,25.8,NS,VERY_LIGHT,7,16,17.0,0
368,0,5,4,7,0.0,22.0,4.8,30.3,NS,VERY_LIGHT,8,16,22.0,0
369,0,5,3,7,0.0,27.0,3.6,31.3,NS,VERY_LIGHT,9,16,27.0,0
370,0,6,3,7,0.0,33.0,3.6,36.0,NS,VERY_LIGHT,10,15,33.0,2
371,0,6,4,7,0.0,39.0,4.8,37.2,NS,VERY_LIGHT,11,15,39.0,1
372,0,7,2,7,0.0,46.0,2.4,42.1,NS,VERY_LIGHT,12,15,46.0,0
373,0,7,3,7,0.0,53.0,3.6,43.5,NS,VERY_LIGHT,13,14,53.0,2
374,0,7,2,7,0.0,60.0,2.4,44.9,NS,VERY_LIGHT,14,14,60.0,0
375,0,7,1,7,0.0,67.0,1.2,46.3,EW,HEAVY,0,12,67.0,2
376,0,5,3,7,0.0,48.0,3.6,35.5,EW,MEDIUM,1,14,48.0,0
377,0,3,3,6,0.0,28.0,3.6,23.3,EW,MEDIUM,2,12,28.0,2
378,0,2,4,6,0.0,8.0,4.8,15.8,EW,LIGHT,3,13,8.0,0
379,0,2,5,6,0.0,3.0,6.0,14.8,EW,LIGHT,4,14,3.0,0
380,0,1,6,5,0.0,2.0,7.2,9.9,EW,LIGHT,5,15,2.0,0
381,0,1,6,4,0.0,1.0,7.2,8.5,EW,LIGHT,6,15,1.0,0
382,2,0,6,4,2.0,0.0,14.6,4.8,EW,VERY_LIGHT,7,14,2.0,1
383,4,0,6,5,6.0,0.0,22.4,6.0,EW,VERY_LIGHT,8,15,6.0,0
384,5,0,6,5,11.0,0.0,26.9,6.0,EW,VERY_LIGHT,9,16,11.0,0
385,6,0,6,4,17.0,0.0,31.6,4.8,EW,VERY_LIGHT,10,15,17.0,1
386,6,0,6,4,23.0,0.0,32.8,4.8,EW,VERY_LIGHT,11,14,23.0,1
387,6,0,6,5,29.0,0.0,34.0,6.0,EW,VERY_LIGHT,12,16,29.0,0
388,6,0,6,5,35.0,0.0,35.2,6.0,EW,VERY_LIGHT,13,15,36.0,1
389,6,0,6,4,41.0,0.0,36.4,4.8,EW,VERY_LIGHT,14,15,43.0,0
390,6,1,6,5,47.0,1.0,37.6,9.7,NS,MEDIUM,0,14,51.0,2
391,4,2,6,5,33.0,3.0,27.8,13.6,NS,MEDIUM,1,14,36.0,0
392,2,1,4,6,17.0,2.0,15.2,11.1,NS,LIGHT,2,15,19.0,0
393,0,1,4,6,0.0,1.0,4.8,10.9,NS,VERY_LIGHT,3,14,1.0,1
394,0,0,4,6,0.0,0.0,4.8,7.2,NS,VERY_LIGHT,4,14,0.0,0
395,0,0,4,6,0.0,0.0,4.8,7.2,NS,VERY_LIGHT,5,14,0.0,0
396,0,2,4,7,0.0,2.0,4.8,15.8,NS,VERY_LIGHT,6,16,2.0,0
397,0,3,4,7,0.0,5.0,4.8,19.9,NS,VERY_LIGHT,7,17,5.0,0
398,0,5,4,7,0.0,10.0,4.8,27.9,NS,VERY_LIGHT,8,17,10.0,0
399,0,6,3,7,0.0,16.0,3.6,32.6,NS,VERY_LIGHT,9,17,16.0,0
400,0,6,3,7,0.0,22.0,3.6,33.8,NS,VERY_LIGHT,10,14,22.0,4
401,0,7,4,7,0.0,29.0,4.8,38.7,NS,VERY_LIGHT,11,15,29.0,0
402,0,7,3,7,0.0,36.0,3.6,40.1,NS,VERY_LIGHT,12,14,36.0,1
403,0,7,3,7,0.0,43.0,3.6,41.5,NS,VERY_LIGHT,13,15,43.0,0
404,0,7,3,7,0.0,50.0,3.6,42.9,NS,VERY_LIGHT,14,14,50.0,2
405,0,7,3,7,0.0,57.0,3.6,44.3,EW,HEAVY,0,15,57.0,0
406,0,5,3,7,0.0,42.0,3.6,34.3,EW,MEDIUM,1,13,42.0,2
407,0,3,4,5,0.0,26.0,4.8,21.7,EW,MEDIUM,2,14,26.0,0
408,0,1,5,5,0.0,8.0,6.0,11.1,EW,LIGHT,3,14,8.0,1
409,1,0,5,5,1.0,0.0,9.7,6.0,EW,VERY_LIGHT,4,14,1.0,0
410,1,0,6,6,2.0,0.0,11.1,7.2,EW,VERY_LIGHT,5,16,2.0,0
411,3,0,6,4,5.0,0.0,18.7,4.8,EW,VERY_LIGHT,6,15,5.0,1
412,3,0,6,4,8.0,0.0,19.3,4.8,EW,VERY_LIGHT,7,15,8.0,0
413,4,0,6,4,12.0,0.0,23.6,4.8,EW,VERY_LIGHT,8,15,12.0,0
414,5,0,6,4,17.0,0.0,28.1,4.8,EW,VERY_LIGHT,9,17,17.0,0
415,6,0,6,4,23.0,0.0,32.8,4.8,EW,VERY_LIGHT,10,15,23.0,2
416,6,0,6,4,29.0,0.0,34.0,4.8,EW,VERY_LIGHT,11,14,29.0,1
417,6,0,6,4,35.0,0.0,35.2,4.8,EW,VERY_LIGHT,12,16,35.0,0
418,6,0,6,4,41.0,0.0,36.4,4.8,EW,VERY_LIGHT,13,15,41.0,1
419,6,0,6,2,47.0,0.0,37.6,2.4,EW,VERY_LIGHT,14,14,47.0,1
420,6,0,6,4,53.0,0.0,38.8,4.8,NS,MEDIUM,0,15,53.0,1
421,4,0,6,4,35.0,0.0,28.2,4.8,NS,MEDIUM,1,14,35.0,1
422,2,0,4,5,17.0,0.0,15.2,6.0,NS,LIGHT,2,14,17.0,1
423,0,0,4,6,0.0,0.0,4.8,7.2,NS,VERY_LIGHT,3,14,0.0,1
424,0,1,4,6,0.0,1.0,4.8,10.9,NS,VERY_LIGHT,4,14,1.0,0
425,0,2,4,6,0.0,3.0,4.8,14.8,NS,VERY_LIGHT,5,14,3.0,0
426,0,2,3,7,0.0,5.0,3.6,16.4,NS,VERY_LIGHT,6,16,5.0,0
427,0,3,4,7,0.0,8.0,4.8,20.5,NS,VERY_LIGHT,7,16,8.0,1
428,0,4,4,7,0.0,12.0,4.8,24.8,NS,VERY_LIGHT,8,16,12.0,0
429,0,5,3,7,0.0,17.0,3.6,29.3,NS,VERY_LIGHT,9,16,17.0,0
430,0,7,3,7,0.0,24.0,3.6,37.7,NS,VERY_LIGHT,10,16,24.0,1
431,0,7,4,7,0.0,31.0,4.8,39.1,NS,VERY_LIGHT,11,15,31.0,2
432,0,7,2,7,0.0,38.0,2.4,40.5,NS,VERY_LIGHT,12,15,38.0,0
433,0,7,3,7,0.0,45.0,3.6,41.9,NS,VERY_LIGHT,13,14,45.0,2
434,0,7,3,7,0.0,52.0,3.6,43.3,NS,VERY_LIGHT,14,15,52.0,0
435,0,7,2,7,0.0,59.0,2.4,44.7,EW,HEAVY,0,13,59.0,2
436,0,5,3,7,0.0,43.0,3.6,34.5,EW,MEDIUM,1,14,44.0,0
437,0,3,4,5,0.0,25.0,4.8,21.5,EW,MEDIUM,2,13,25.0,2
438,0,1,4,5,0.0,9.0,4.8,11.3,EW,LIGHT,3,13,9.0,0
439,0,0,5,5,0.0,0.0,6.0,6.0,EW,VERY_LIGHT,4,14,0.0,0
440,1,0,6,5,1.0,0.0,10.9,6.0,EW,VERY_LIGHT,5,15,1.0,0
441,2,0,6,4,3.0,0.0,14.8,4.8,EW,VERY_LIGHT,6,15,3.0,1
442,4,0,6,4,7.0,0.0,22.6,4.8,EW,VERY_LIGHT,7,15,7.0,0
443,4,0,6,4,11.0,0.0,23.4,4.8,EW,VERY_LIGHT,8,15,11.0,0
444,6,0,6,3,17.0,0.0,31.6,3.6,EW,VERY_LIGHT,9,15,17.0,1
445,6,0,6,4,23.0,0.0,32.8,4.8,EW,VERY_LIGHT,10,15,23.0,1
446,6,0,6,4,29.0,0.0,34.0,4.8,EW,VERY_LIGHT,11,14,29.0,1
447,6,0,6,3,35.0,0.0,35.2,3.6,EW,VERY_LIGHT,12,15,35.0,0
448,6,0,6,4,41.0,0.0,36.4,4.8,EW,VERY_LIGHT,13,14,41.0,2
449,6,0,6,2,47.0,0.0,37.6,2.4,EW,VERY_LIGHT,14,14,47.0,0
450,6,0,6,3,53.0,0.0,38.8,3.6,NS,MEDIUM,0,14,53.0,1
451,4,0,6,4,36.0,0.0,28.4,4.8,NS,MEDIUM,1,14,36.0,1
452,2,0,4,5,18.0,0.0,15.4,6.0,NS,LIGHT,2,14,18.0,1
453,0,0,4,6,0.0,0.0,4.8,7.2,NS,VERY_LIGHT,3,14,0.0,1
454,0,1,4,6,0.0,1.0,4.8,10.9,NS,VERY_LIGHT,4,14,1.0,0
455,0,1,4,6,0.0,2.0,4.8,11.1,NS,VERY_LIGHT,5,14,2.0,0
456,0,3,2,7,0.0,5.0,2.4,19.9,NS,VERY_LIGHT,6,15,5.0,0
457,0,3,4,7,0.0,8.0,4.8,20.5,NS,VERY_LIGHT,7,16,8.0,1
458,0,5,4,7,0.0,13.0,4.8,28.5,NS,VERY_LIGHT,8,16,13.0,0
459,0,5,3,7,0.0,18.0,3.6,29.5,NS,VERY_LIGHT,9,16,18.0,0
460,0,6,3,7,0.0,24.0,3.6,34.2,NS,VERY_LIGHT,10,14,24.0,3
461,0,6,4,7,0.0,30.0,4.8,35.4,NS,VERY_LIGHT,11,15,30.0,0
462,0,7,2,7,0.0,37.0,2.4,40.3,NS,VERY_LIGHT,12,14,37.0,1
463,0,7,3,7,0.0,44.0,3.6,41.7,NS,VERY_LIGHT,13,14,44.0,1
464,0,7,3,7,0.0,51.0,3.6,43.1,NS,VERY_LIGHT,14,15,51.0,0
465,0,7,2,7,0.0,58.0,2.4,44.5,EW,HEAVY,0,13,58.0,2
466,0,5,3,7,0.0,41.0,3.6,34.1,EW,MEDIUM,1,14,41.0,0
467,0,3,4,5,0.0,24.0,4.8,21.3,EW,MEDIUM,2,13,24.0,2
468,0,1,4,5,0.0,7.0,4.8,10.9,EW,LIGHT,3,13,7.0,0
469,1,0,5,5,1.0,0.0,9.7,6.0,EW,VERY_LIGHT,4,14,1.0,0
470,1,0,6,5,2.0,0.0,11.1,6.0,EW,VERY_LIGHT,5,15,2.0,0
471,1,0,6,4,3.0,0.0,11.3,4.8,EW,VERY_LIGHT,6,15,3.0,1
472,2,0,6,4,5.0,0.0,15.2,4.8,EW,VERY_LIGHT,7,15,5.0,0
473,3,0,6,4,8.0,0.0,19.3,4.8,EW,VERY_LIGHT,8,15,8.0,0
474,5,0,6,3,13.0,0.0,27.3,3.6,EW,VERY_LIGHT,9,14,13.0,2
475,6,0,6,4,19.0,0.0,32.0,4.8,EW,VERY_LIGHT,10,15,19.0,0
476,6,0,6,4,25.0,0.0,33.2,4.8,EW,VERY_LIGHT,11,14,25.0,1
477,6,0,6,3,31.0,0.0,34.4,3.6,EW,VERY_LIGHT,12,15,31.0,0
478,6,0,6,4,37.0,0.0,35.6,4.8,EW,VERY_LIGHT,13,15,37.0,1
479,6,0,6,2,43.0,0.0,36.8,2.4,EW,VERY_LIGHT,14,14,43.0,1
480,6,0,6,4,49.0,0.0,38.0,4.8,NS,MEDIUM,0,14,49.0,2
481,4,0,6,4,32.0,0.0,27.6,4.8,NS,MEDIUM,1,14,33.0,0
482,2,0,4,5,17.0,0.0,15.2,6.0,NS,LIGHT,2,13,17.0,2
483,0,0,4,5,0.0,0.0,4.8,6.0,NS,VERY_LIGHT,3,13,0.0,0
484,0,1,4,5,0.0,1.0,4.8,9.7,NS,VERY_LIGHT,4,13,1.0,0
485,0,3,4,5,0.0,4.0,4.8,17.3,NS,VERY_LIGHT,5,13,4.0,0
486,0,4,2,6,0.0,8.0,2.4,22.8,NS,VERY_LIGHT,6,14,8.0,0
487,0,4,4,6,0.0,12.0,4.8,23.6,NS,VERY_LIGHT,7,16,12.0,0
488,0,5,4,6,0.0,17.0,4.8,28.1,NS,VERY_LIGHT,8,15,17.0,1
489,0,6,2,7,0.0,22.0,2.4,33.8,NS,VERY_LIGHT,9,16,22.0,0
490,0,5,4,7,0.0,27.0,4.8,31.3,NS,VERY_LIGHT,10,17,27.0,1
491,0,6,4,7,0.0,33.0,4.8,36.0,NS,VERY_LIGHT,11,15,33.0,2
492,0,6,2,7,0.0,39.0,2.4,37.2,NS,VERY_LIGHT,12,15,39.0,0
493,0,6,4,7,0.0,45.0,4.8,38.4,NS,VERY_LIGHT,13,15,45.0,2
494,0,6,2,7,0.0,51.0,2.4,39.6,NS,VERY_LIGHT,14,15,51.0,0
495,0,6,2,7,0.0,57.0,2.4,40.8,EW,HEAVY,0,13,57.0,2
496,0,5,4,7,0.0,39.0,4.8,33.7,EW,MEDIUM,1,15,39.0,0
497,0,3,4,5,0.0,19.0,4.8,20.3,EW,MEDIUM,2,13,19.0,2
498,1,1,4,5,1.0,8.0,8.5,11.1,EW,LIGHT,3,13,9.0,0
499,1,0,6,5,2.0,0.0,11.1,6.0,EW,VERY_LIGHT,4,15,2.0,0
